Filetype,Mod-002
Title,
Name,
Date,2025-07-31
Begin,16:7:8
End,16:31:51
Time Range, 0:24:43
Comment,


Measurement Record
Time_Sec,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
401,0.320,0.012,1.496,1.728,0.000,0.000,0.000,0.000
402,0.322,0.012,1.498,1.724,0.000,0.000,0.000,0.000
403,0.324,0.012,1.496,1.724,0.000,0.000,0.000,0.000
404,0.330,0.012,1.496,1.728,0.000,0.000,0.000,0.000
405,0.328,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
406,0.308,-0.044,1.496,1.726,0.000,0.000,0.000,0.000
407,0.306,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
408,0.314,0.018,1.496,1.724,0.000,0.000,0.000,0.000
409,0.320,0.020,1.496,1.726,0.000,0.000,0.000,0.000
410,0.324,0.014,1.496,1.728,0.000,0.000,0.000,0.000
411,0.326,0.008,1.494,1.728,0.000,0.000,0.000,0.000
412,0.316,-0.028,1.496,1.728,0.000,0.000,0.000,0.000
413,0.306,-0.026,1.496,1.728,0.000,0.000,0.000,0.000
414,0.306,0.000,1.496,1.726,0.000,0.000,0.000,0.000
415,0.312,0.018,1.496,1.726,0.000,0.000,0.000,0.000
416,0.320,0.020,1.496,1.726,0.000,0.000,0.000,0.000
417,0.322,0.010,1.496,1.728,0.000,0.000,0.000,0.000
418,0.324,0.004,1.496,1.728,0.000,0.000,0.000,0.000
419,0.326,0.010,1.496,1.726,0.000,0.000,0.000,0.000
420,0.328,0.006,1.498,1.728,0.000,0.000,0.000,0.000
421,0.326,0.000,1.496,1.728,0.000,0.000,0.000,0.000
422,0.326,0.000,1.496,1.726,0.000,0.000,0.000,0.000
423,0.328,0.004,1.496,1.726,0.000,0.000,0.000,0.000
424,0.328,0.004,1.496,1.728,0.000,0.000,0.000,0.000
425,0.330,0.006,1.494,1.724,0.000,0.000,0.000,0.000
426,0.330,0.004,1.496,1.726,0.000,0.000,0.000,0.000
427,0.330,0.006,1.498,1.726,0.000,0.000,0.000,0.000
428,0.336,0.010,1.496,1.726,0.000,0.000,0.000,0.000
429,0.326,-0.020,1.496,1.728,0.000,0.000,0.000,0.000
430,0.322,-0.012,1.496,1.724,0.000,0.000,0.000,0.000
431,0.324,0.008,1.498,1.726,0.000,0.000,0.000,0.000
432,0.330,0.012,1.496,1.726,0.000,0.000,0.000,0.000
433,0.334,0.012,1.496,1.728,0.000,0.000,0.000,0.000
434,0.334,0.006,1.496,1.728,0.000,0.000,0.000,0.000
435,0.328,-0.018,1.498,1.726,0.000,0.000,0.000,0.000
436,0.318,-0.024,1.498,1.724,0.000,0.000,0.000,0.000
437,0.318,0.006,1.494,1.724,0.000,0.000,0.000,0.000
438,0.324,0.016,1.496,1.728,0.000,0.000,0.000,0.000
439,0.330,0.014,1.496,1.728,0.000,0.000,0.000,0.000
440,0.332,0.010,1.496,1.726,0.000,0.000,0.000,0.000
441,0.328,-0.010,1.498,1.728,0.000,0.000,0.000,0.000
442,0.326,-0.004,1.498,1.726,0.000,0.000,0.000,0.000
443,0.328,0.006,1.494,1.726,0.000,0.000,0.000,0.000
444,0.330,0.008,1.496,1.728,0.000,0.000,0.000,0.000
445,0.332,0.008,1.498,1.724,0.000,0.000,0.000,0.000
446,0.336,0.012,1.496,1.726,0.000,0.000,0.000,0.000
447,0.326,-0.018,1.498,1.732,0.000,0.000,0.000,0.000
448,0.322,-0.016,1.496,1.728,0.000,0.000,0.000,0.000
449,0.324,0.008,1.498,1.726,0.000,0.000,0.000,0.000
450,0.330,0.012,1.496,1.728,0.000,0.000,0.000,0.000
451,0.332,0.010,1.496,1.726,0.000,0.000,0.000,0.000
452,0.334,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
453,0.272,-0.166,1.498,1.724,0.000,0.000,0.000,0.000
454,0.252,-0.042,1.494,1.726,0.000,0.000,0.000,0.000
455,0.276,0.052,1.498,1.726,0.000,0.000,0.000,0.000
456,0.298,0.058,1.498,1.726,0.000,0.000,0.000,0.000
457,0.310,0.036,1.498,1.726,0.000,0.000,0.000,0.000
458,0.316,0.018,1.496,1.728,0.000,0.000,0.000,0.000
459,0.314,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
460,0.316,0.004,1.498,1.726,0.000,0.000,0.000,0.000
461,0.326,0.012,1.498,1.726,0.000,0.000,0.000,0.000
462,0.322,0.016,1.496,1.724,0.000,0.000,0.000,0.000
463,0.326,0.014,1.502,1.726,0.000,0.000,0.000,0.000
464,0.330,0.010,1.496,1.728,0.000,0.000,0.000,0.000
465,0.330,0.006,1.494,1.724,0.000,0.000,0.000,0.000
466,0.334,0.008,1.496,1.726,0.000,0.000,0.000,0.000
467,0.336,0.012,1.496,1.726,0.000,0.000,0.000,0.000
468,0.340,0.012,1.498,1.726,0.000,0.000,0.000,0.000
469,0.320,-0.080,1.496,1.726,0.000,0.000,0.000,0.000
470,0.254,-0.144,1.496,1.728,0.000,0.000,0.000,0.000
471,0.258,0.000,1.496,1.726,0.000,0.000,0.000,0.000
472,0.282,0.054,1.496,1.726,0.000,0.000,0.000,0.000
473,0.298,0.048,1.498,1.726,0.000,0.000,0.000,0.000
474,0.308,0.034,1.496,1.726,0.000,0.000,0.000,0.000
475,0.314,0.020,1.498,1.726,0.000,0.000,0.000,0.000
476,0.322,0.016,1.498,1.728,0.000,0.000,0.000,0.000
477,0.320,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
478,0.306,-0.032,1.496,1.726,0.000,0.000,0.000,0.000
479,0.306,0.000,1.496,1.728,0.000,0.000,0.000,0.000
480,0.314,0.016,1.498,1.726,0.000,0.000,0.000,0.000
481,0.318,0.016,1.496,1.726,0.000,0.000,0.000,0.000
482,0.322,0.010,1.498,1.726,0.000,0.000,0.000,0.000
483,0.322,0.002,1.496,1.726,0.000,0.000,0.000,0.000
484,0.320,0.000,1.496,1.728,0.000,0.000,0.000,0.000
485,0.322,0.004,1.496,1.726,0.000,0.000,0.000,0.000
486,0.324,0.010,1.496,1.722,0.000,0.000,0.000,0.000
487,0.328,0.008,1.496,1.726,0.000,0.000,0.000,0.000
488,0.330,0.006,1.496,1.726,0.000,0.000,0.000,0.000
489,0.330,0.008,1.496,1.726,0.000,0.000,0.000,0.000
490,0.334,0.008,1.496,1.726,0.000,0.000,0.000,0.000
491,0.334,0.006,1.496,1.726,0.000,0.000,0.000,0.000
492,0.338,0.008,1.496,1.726,0.000,0.000,0.000,0.000
493,0.340,0.006,1.496,1.726,0.000,0.000,0.000,0.000
494,0.342,0.012,1.498,1.726,0.000,0.000,0.000,0.000
495,0.344,-0.010,1.496,1.726,0.000,0.000,0.000,0.000
496,0.310,-0.072,1.496,1.726,0.000,0.000,0.000,0.000
497,0.306,-0.014,1.498,1.726,0.000,0.000,0.000,0.000
498,0.316,0.026,1.496,1.728,0.000,0.000,0.000,0.000
499,0.326,0.028,1.498,1.728,0.000,0.000,0.000,0.000
500,0.334,0.022,1.496,1.728,0.000,0.000,0.000,0.000
501,0.338,0.014,1.496,1.726,0.000,0.000,0.000,0.000
502,0.342,0.008,1.498,1.726,0.000,0.000,0.000,0.000
503,0.344,0.008,1.496,1.726,0.000,0.000,0.000,0.000
504,0.344,0.008,1.496,1.724,0.000,0.000,0.000,0.000
505,0.348,0.010,1.498,1.724,0.000,0.000,0.000,0.000
506,0.348,0.002,1.496,1.726,0.000,0.000,0.000,0.000
507,0.344,-0.004,1.496,1.728,0.000,0.000,0.000,0.000
508,0.342,-0.004,1.498,1.726,0.000,0.000,0.000,0.000
509,0.344,0.002,1.498,1.726,0.000,0.000,0.000,0.000
510,0.344,0.006,1.496,1.728,0.000,0.000,0.000,0.000
511,0.344,0.006,1.496,1.726,0.000,0.000,0.000,0.000
512,0.346,0.006,1.496,1.728,0.000,0.000,0.000,0.000
513,0.348,0.006,1.496,1.726,0.000,0.000,0.000,0.000
514,0.350,0.008,1.496,1.726,0.000,0.000,0.000,0.000
515,0.350,0.012,1.498,1.726,0.000,0.000,0.000,0.000
516,0.362,0.010,1.496,1.728,0.000,0.000,0.000,0.000
517,0.354,0.006,1.498,1.726,0.000,0.000,0.000,0.000
518,0.354,0.004,1.496,1.726,0.000,0.000,0.000,0.000
519,0.356,0.006,1.496,1.726,0.000,0.000,0.000,0.000
520,0.358,0.006,1.496,1.726,0.000,0.000,0.000,0.000
521,0.358,0.006,1.496,1.724,0.000,0.000,0.000,0.000
522,0.360,0.006,1.496,1.728,0.000,0.000,0.000,0.000
523,0.366,0.018,1.500,1.728,0.000,0.000,0.000,0.000
524,0.370,0.010,1.496,1.728,0.000,0.000,0.000,0.000
525,0.364,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
526,0.368,0.010,1.496,1.726,0.000,0.000,0.000,0.000
527,0.374,0.022,1.496,1.728,0.000,0.000,0.000,0.000
528,0.380,0.018,1.494,1.726,0.000,0.000,0.000,0.000
529,0.386,0.014,1.498,1.728,0.000,0.000,0.000,0.000
530,0.388,0.012,1.498,1.726,0.000,0.000,0.000,0.000
531,0.388,0.004,1.496,1.724,0.000,0.000,0.000,0.000
532,0.388,0.006,1.496,1.728,0.000,0.000,0.000,0.000
533,0.390,0.008,1.496,1.726,0.000,0.000,0.000,0.000
534,0.394,0.008,1.498,1.728,0.000,0.000,0.000,0.000
535,0.394,0.008,1.494,1.726,0.000,0.000,0.000,0.000
536,0.396,0.010,1.496,1.728,0.000,0.000,0.000,0.000
537,0.402,0.014,1.496,1.728,0.000,0.000,0.000,0.000
538,0.388,-0.042,1.496,1.728,0.000,0.000,0.000,0.000
539,0.350,-0.090,1.494,1.728,0.000,0.000,0.000,0.000
540,0.350,-0.002,1.496,1.728,0.000,0.000,0.000,0.000
541,0.366,0.044,1.496,1.726,0.000,0.000,0.000,0.000
542,0.380,0.034,1.498,1.724,0.000,0.000,0.000,0.000
543,0.376,-0.016,1.496,1.726,0.000,0.000,0.000,0.000
544,0.362,-0.032,1.496,1.726,0.000,0.000,0.000,0.000
545,0.362,0.004,1.496,1.726,0.000,0.000,0.000,0.000
546,0.370,0.014,1.498,1.724,0.000,0.000,0.000,0.000
547,0.374,0.012,1.496,1.724,0.000,0.000,0.000,0.000
548,0.378,0.008,1.496,1.726,0.000,0.000,0.000,0.000
549,0.372,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
550,0.368,-0.008,1.496,1.726,0.000,0.000,0.000,0.000
551,0.368,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
552,0.368,0.004,1.496,1.726,0.000,0.000,0.000,0.000
553,0.370,0.006,1.496,1.726,0.000,0.000,0.000,0.000
554,0.372,0.008,1.496,1.726,0.000,0.000,0.000,0.000
555,0.372,0.002,1.498,1.726,0.000,0.000,0.000,0.000
556,0.374,0.004,1.498,1.728,0.000,0.000,0.000,0.000
557,0.374,0.004,1.496,1.726,0.000,0.000,0.000,0.000
558,0.374,0.002,1.496,1.726,0.000,0.000,0.000,0.000
559,0.378,0.006,1.498,1.728,0.000,0.000,0.000,0.000
560,0.382,0.010,1.496,1.730,0.000,0.000,0.000,0.000
561,0.382,0.002,1.498,1.724,0.000,0.000,0.000,0.000
562,0.382,0.004,1.496,1.726,0.000,0.000,0.000,0.000
563,0.384,0.008,1.500,1.726,0.000,0.000,0.000,0.000
564,0.386,0.010,1.498,1.726,0.000,0.000,0.000,0.000
565,0.388,0.012,1.498,1.728,0.000,0.000,0.000,0.000
566,0.396,0.016,1.498,1.728,0.000,0.000,0.000,0.000
567,0.376,-0.042,1.498,1.728,0.000,0.000,0.000,0.000
568,0.376,0.002,1.496,1.728,0.000,0.000,0.000,0.000
569,0.388,0.026,1.496,1.730,0.000,0.000,0.000,0.000
570,0.394,0.026,1.498,1.726,0.000,0.000,0.000,0.000
571,0.394,-0.002,1.496,1.728,0.000,0.000,0.000,0.000
572,0.382,-0.040,1.498,1.726,0.000,0.000,0.000,0.000
573,0.328,-0.134,1.496,1.726,0.000,0.000,0.000,0.000
574,0.316,-0.034,1.496,1.726,0.000,0.000,0.000,0.000
575,0.334,0.040,1.496,1.726,0.000,0.000,0.000,0.000
576,0.354,0.054,1.498,1.726,0.000,0.000,0.000,0.000
577,0.370,0.042,1.496,1.728,0.000,0.000,0.000,0.000
578,0.376,0.026,1.498,1.728,0.000,0.000,0.000,0.000
579,0.382,0.016,1.498,1.726,0.000,0.000,0.000,0.000
580,0.388,0.016,1.496,1.726,0.000,0.000,0.000,0.000
581,0.392,0.014,1.496,1.726,0.000,0.000,0.000,0.000
582,0.394,0.014,1.496,1.728,0.000,0.000,0.000,0.000
583,0.396,0.010,1.496,1.726,0.000,0.000,0.000,0.000
584,0.400,0.012,1.496,1.724,0.000,0.000,0.000,0.000
585,0.400,0.004,1.498,1.722,0.000,0.000,0.000,0.000
586,0.400,0.004,1.496,1.726,0.000,0.000,0.000,0.000
587,0.404,0.008,1.498,1.726,0.000,0.000,0.000,0.000
588,0.406,0.014,1.496,1.728,0.000,0.000,0.000,0.000
589,0.408,0.000,1.496,1.728,0.000,0.000,0.000,0.000
590,0.384,-0.072,1.496,1.728,0.000,0.000,0.000,0.000
591,0.332,-0.132,1.496,1.726,0.000,0.000,0.000,0.000
592,0.330,-0.008,1.498,1.726,0.000,0.000,0.000,0.000
593,0.354,0.056,1.496,1.724,0.000,0.000,0.000,0.000
594,0.378,0.056,1.498,1.728,0.000,0.000,0.000,0.000
595,0.386,0.040,1.496,1.726,0.000,0.000,0.000,0.000
596,0.394,0.026,1.500,1.726,0.000,0.000,0.000,0.000
597,0.398,0.016,1.498,1.726,0.000,0.000,0.000,0.000
598,0.404,0.012,1.496,1.726,0.000,0.000,0.000,0.000
599,0.406,0.014,1.496,1.726,0.000,0.000,0.000,0.000
600,0.410,0.014,1.496,1.728,0.000,0.000,0.000,0.000
601,0.416,0.014,1.496,1.728,0.000,0.000,0.000,0.000
602,0.416,0.004,1.498,1.726,0.000,0.000,0.000,0.000
603,0.392,-0.062,1.496,1.728,0.000,0.000,0.000,0.000
604,0.384,-0.018,1.496,1.728,0.000,0.000,0.000,0.000
605,0.394,0.022,1.496,1.724,0.000,0.000,0.000,0.000
606,0.402,0.028,1.494,1.726,0.000,0.000,0.000,0.000
607,0.410,0.022,1.496,1.728,0.000,0.000,0.000,0.000
608,0.414,0.016,1.496,1.726,0.000,0.000,0.000,0.000
609,0.414,0.002,1.496,1.728,0.000,0.000,0.000,0.000
610,0.414,0.006,1.498,1.728,0.000,0.000,0.000,0.000
611,0.418,0.010,1.496,1.724,0.000,0.000,0.000,0.000
612,0.420,0.012,1.496,1.728,0.000,0.000,0.000,0.000
613,0.424,0.014,1.496,1.726,0.000,0.000,0.000,0.000
614,0.424,0.004,1.496,1.726,0.000,0.000,0.000,0.000
615,0.424,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
616,0.422,0.008,1.494,1.726,0.000,0.000,0.000,0.000
617,0.422,-0.002,1.494,1.726,0.000,0.000,0.000,0.000
618,0.418,-0.004,1.498,1.722,0.000,0.000,0.000,0.000
619,0.422,0.006,1.496,1.726,0.000,0.000,0.000,0.000
620,0.426,0.014,1.498,1.726,0.000,0.000,0.000,0.000
621,0.426,0.000,1.496,1.726,0.000,0.000,0.000,0.000
622,0.418,-0.014,1.496,1.728,0.000,0.000,0.000,0.000
623,0.418,0.004,1.500,1.728,0.000,0.000,0.000,0.000
624,0.422,0.008,1.496,1.726,0.000,0.000,0.000,0.000
625,0.424,0.006,1.496,1.728,0.000,0.000,0.000,0.000
626,0.424,0.006,1.494,1.726,0.000,0.000,0.000,0.000
627,0.424,0.006,1.496,1.724,0.000,0.000,0.000,0.000
628,0.426,0.004,1.496,1.726,0.000,0.000,0.000,0.000
629,0.426,0.002,1.494,1.726,0.000,0.000,0.000,0.000
630,0.426,0.002,1.498,1.726,0.000,0.000,0.000,0.000
631,0.426,0.002,1.494,1.726,0.000,0.000,0.000,0.000
632,0.428,0.004,1.496,1.726,0.000,0.000,0.000,0.000
633,0.426,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
634,0.424,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
635,0.432,0.000,1.500,1.726,0.000,0.000,0.000,0.000
636,0.422,0.000,1.498,1.726,0.000,0.000,0.000,0.000
637,0.420,-0.002,1.496,1.730,0.000,0.000,0.000,0.000
638,0.426,0.014,1.498,1.726,0.000,0.000,0.000,0.000
639,0.428,0.002,1.496,1.724,0.000,0.000,0.000,0.000
640,0.412,-0.030,1.496,1.726,0.000,0.000,0.000,0.000
641,0.414,0.004,1.498,1.726,0.000,0.000,0.000,0.000
642,0.422,0.018,1.498,1.726,0.000,0.000,0.000,0.000
643,0.424,0.012,1.496,1.728,0.000,0.000,0.000,0.000
644,0.428,0.012,1.498,1.728,0.000,0.000,0.000,0.000
645,0.430,0.004,1.498,1.726,0.000,0.000,0.000,0.000
646,0.428,0.000,1.494,1.726,0.000,0.000,0.000,0.000
647,0.428,0.004,1.496,1.726,0.000,0.000,0.000,0.000
648,0.430,0.004,1.494,1.726,0.000,0.000,0.000,0.000
649,0.430,-0.004,1.506,1.724,0.000,0.000,0.000,0.000
650,0.430,0.002,1.498,1.728,0.000,0.000,0.000,0.000
651,0.430,0.002,1.494,1.726,0.000,0.000,0.000,0.000
652,0.440,0.004,1.496,1.728,0.000,0.000,0.000,0.000
653,0.428,-0.002,1.498,1.728,0.000,0.000,0.000,0.000
654,0.428,0.000,1.496,1.726,0.000,0.000,0.000,0.000
655,0.428,0.000,1.496,1.728,0.000,0.000,0.000,0.000
656,0.428,0.004,1.496,1.726,0.000,0.000,0.000,0.000
657,0.430,0.002,1.496,1.724,0.000,0.000,0.000,0.000
658,0.428,0.000,1.496,1.728,0.000,0.000,0.000,0.000
659,0.430,0.002,1.496,1.728,0.000,0.000,0.000,0.000
660,0.430,0.002,1.498,1.726,0.000,0.000,0.000,0.000
661,0.430,0.000,1.496,1.728,0.000,0.000,0.000,0.000
662,0.428,0.002,1.496,1.728,0.000,0.000,0.000,0.000
663,0.428,0.000,1.498,1.726,0.000,0.000,0.000,0.000
664,0.426,0.000,1.496,1.724,0.000,0.000,0.000,0.000
665,0.426,0.002,1.496,1.726,0.000,0.000,0.000,0.000
666,0.428,0.002,1.496,1.724,0.000,0.000,0.000,0.000
667,0.428,0.004,1.498,1.728,0.000,0.000,0.000,0.000
668,0.438,0.028,1.498,1.726,0.000,0.000,0.000,0.000
669,0.426,-0.032,1.498,1.728,0.000,0.000,0.000,0.000
670,0.418,-0.008,1.496,1.726,0.000,0.000,0.000,0.000
671,0.426,0.016,1.498,1.728,0.000,0.000,0.000,0.000
672,0.430,0.012,1.496,1.724,0.000,0.000,0.000,0.000
673,0.430,0.004,1.496,1.728,0.000,0.000,0.000,0.000
674,0.432,0.002,1.496,1.728,0.000,0.000,0.000,0.000
675,0.432,-0.004,1.498,1.724,0.000,0.000,0.000,0.000
676,0.430,0.000,1.496,1.726,0.000,0.000,0.000,0.000
677,0.430,0.000,1.498,1.726,0.000,0.000,0.000,0.000
678,0.430,0.000,1.498,1.726,0.000,0.000,0.000,0.000
679,0.428,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
680,0.420,0.000,1.498,1.726,0.000,0.000,0.000,0.000
681,0.430,0.008,1.496,1.724,0.000,0.000,0.000,0.000
682,0.430,0.004,1.496,1.726,0.000,0.000,0.000,0.000
683,0.430,0.000,1.496,1.728,0.000,0.000,0.000,0.000
684,0.428,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
685,0.426,0.002,1.496,1.728,0.000,0.000,0.000,0.000
686,0.426,0.000,1.496,1.720,0.000,0.000,0.000,0.000
687,0.426,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
688,0.424,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
689,0.424,0.000,1.496,1.728,0.000,0.000,0.000,0.000
690,0.422,0.004,1.498,1.726,0.000,0.000,0.000,0.000
691,0.424,0.002,1.494,1.728,0.000,0.000,0.000,0.000
692,0.424,0.000,1.496,1.726,0.000,0.000,0.000,0.000
693,0.426,0.010,1.498,1.728,0.000,0.000,0.000,0.000
694,0.424,0.000,1.496,1.728,0.000,0.000,0.000,0.000
695,0.422,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
696,0.422,-0.002,1.496,1.728,0.000,0.000,0.000,0.000
697,0.420,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
698,0.420,0.000,1.498,1.728,0.000,0.000,0.000,0.000
699,0.418,0.002,1.496,1.728,0.000,0.000,0.000,0.000
700,0.418,0.002,1.496,1.726,0.000,0.000,0.000,0.000
701,0.420,0.000,1.496,1.728,0.000,0.000,0.000,0.000
702,0.418,0.000,1.498,1.726,0.000,0.000,0.000,0.000
703,0.416,-0.006,1.498,1.726,0.000,0.000,0.000,0.000
704,0.422,0.022,1.498,1.726,0.000,0.000,0.000,0.000
705,0.430,0.016,1.496,1.726,0.000,0.000,0.000,0.000
706,0.428,0.000,1.498,1.726,0.000,0.000,0.000,0.000
707,0.428,0.004,1.498,1.726,0.000,0.000,0.000,0.000
708,0.428,0.000,1.496,1.726,0.000,0.000,0.000,0.000
709,0.426,0.000,1.496,1.726,0.000,0.000,0.000,0.000
710,0.430,0.010,1.496,1.728,0.000,0.000,0.000,0.000
711,0.430,0.006,1.494,1.728,0.000,0.000,0.000,0.000
712,0.432,0.004,1.496,1.728,0.000,0.000,0.000,0.000
713,0.432,0.002,1.496,1.728,0.000,0.000,0.000,0.000
714,0.432,0.002,1.496,1.726,0.000,0.000,0.000,0.000
715,0.432,0.002,1.498,1.726,0.000,0.000,0.000,0.000
716,0.438,0.022,1.498,1.728,0.000,0.000,0.000,0.000
717,0.434,-0.012,1.496,1.726,0.000,0.000,0.000,0.000
718,0.434,0.002,1.496,1.726,0.000,0.000,0.000,0.000
719,0.436,0.010,1.496,1.724,0.000,0.000,0.000,0.000
720,0.440,0.004,1.496,1.728,0.000,0.000,0.000,0.000
721,0.438,0.004,1.498,1.728,0.000,0.000,0.000,0.000
722,0.442,0.008,1.496,1.728,0.000,0.000,0.000,0.000
723,0.442,0.000,1.498,1.726,0.000,0.000,0.000,0.000
724,0.440,0.000,1.498,1.724,0.000,0.000,0.000,0.000
725,0.440,0.000,1.498,1.726,0.000,0.000,0.000,0.000
726,0.438,0.000,1.498,1.724,0.000,0.000,0.000,0.000
727,0.438,0.002,1.496,1.728,0.000,0.000,0.000,0.000
728,0.438,0.000,1.496,1.728,0.000,0.000,0.000,0.000
729,0.442,0.012,1.498,1.726,0.000,0.000,0.000,0.000
730,0.444,0.004,1.496,1.726,0.000,0.000,0.000,0.000
731,0.438,-0.010,1.496,1.726,0.000,0.000,0.000,0.000
732,0.440,0.006,1.498,1.726,0.000,0.000,0.000,0.000
733,0.446,0.010,1.496,1.726,0.000,0.000,0.000,0.000
734,0.444,0.004,1.498,1.726,0.000,0.000,0.000,0.000
735,0.442,0.002,1.498,1.728,0.000,0.000,0.000,0.000
736,0.442,0.002,1.496,1.724,0.000,0.000,0.000,0.000
737,0.444,0.002,1.496,1.728,0.000,0.000,0.000,0.000
738,0.444,0.002,1.498,1.726,0.000,0.000,0.000,0.000
739,0.440,0.000,1.498,1.726,0.000,0.000,0.000,0.000
740,0.444,0.008,1.496,1.726,0.000,0.000,0.000,0.000
741,0.444,0.002,1.498,1.728,0.000,0.000,0.000,0.000
742,0.442,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
743,0.444,0.002,1.496,1.726,0.000,0.000,0.000,0.000
744,0.444,0.000,1.496,1.728,0.000,0.000,0.000,0.000
745,0.444,0.000,1.498,1.726,0.000,0.000,0.000,0.000
746,0.444,0.004,1.498,1.724,0.000,0.000,0.000,0.000
747,0.444,-0.002,1.498,1.728,0.000,0.000,0.000,0.000
748,0.442,0.002,1.496,1.726,0.000,0.000,0.000,0.000
749,0.442,0.000,1.498,1.726,0.000,0.000,0.000,0.000
750,0.444,0.002,1.496,1.728,0.000,0.000,0.000,0.000
751,0.442,-0.002,1.498,1.728,0.000,0.000,0.000,0.000
752,0.444,0.014,1.496,1.726,0.000,0.000,0.000,0.000
753,0.446,0.000,1.498,1.728,0.000,0.000,0.000,0.000
754,0.442,-0.004,1.496,1.728,0.000,0.000,0.000,0.000
755,0.446,0.008,1.496,1.726,0.000,0.000,0.000,0.000
756,0.446,0.004,1.494,1.726,0.000,0.000,0.000,0.000
757,0.448,0.000,1.496,1.726,0.000,0.000,0.000,0.000
758,0.448,0.006,1.496,1.726,0.000,0.000,0.000,0.000
759,0.452,0.010,1.496,1.726,0.000,0.000,0.000,0.000
760,0.450,0.000,1.498,1.726,0.000,0.000,0.000,0.000
761,0.450,0.004,1.494,1.726,0.000,0.000,0.000,0.000
762,0.450,0.006,1.496,1.728,0.000,0.000,0.000,0.000
763,0.452,0.004,1.498,1.726,0.000,0.000,0.000,0.000
764,0.452,0.004,1.498,1.726,0.000,0.000,0.000,0.000
765,0.454,0.006,1.496,1.726,0.000,0.000,0.000,0.000
766,0.454,0.002,1.498,1.728,0.000,0.000,0.000,0.000
767,0.454,0.002,1.496,1.726,0.000,0.000,0.000,0.000
768,0.454,0.004,1.496,1.728,0.000,0.000,0.000,0.000
769,0.454,0.004,1.494,1.726,0.000,0.000,0.000,0.000
770,0.456,0.006,1.496,1.728,0.000,0.000,0.000,0.000
771,0.458,0.004,1.496,1.726,0.000,0.000,0.000,0.000
772,0.456,0.004,1.496,1.726,0.000,0.000,0.000,0.000
773,0.458,0.002,1.498,1.726,0.000,0.000,0.000,0.000
774,0.456,-0.004,1.494,1.724,0.000,0.000,0.000,0.000
775,0.456,0.004,1.498,1.726,0.000,0.000,0.000,0.000
776,0.456,0.006,1.496,1.726,0.000,0.000,0.000,0.000
777,0.458,0.002,1.496,1.726,0.000,0.000,0.000,0.000
778,0.458,0.002,1.496,1.728,0.000,0.000,0.000,0.000
779,0.458,0.000,1.496,1.728,0.000,0.000,0.000,0.000
780,0.458,0.000,1.496,1.726,0.000,0.000,0.000,0.000
781,0.456,0.000,1.496,1.726,0.000,0.000,0.000,0.000
782,0.460,0.006,1.494,1.726,0.000,0.000,0.000,0.000
783,0.454,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
784,0.454,0.000,1.496,1.726,0.000,0.000,0.000,0.000
785,0.456,0.004,1.498,1.726,0.000,0.000,0.000,0.000
786,0.458,0.004,1.498,1.726,0.000,0.000,0.000,0.000
787,0.456,0.002,1.494,1.726,0.000,0.000,0.000,0.000
788,0.458,0.004,1.496,1.726,0.000,0.000,0.000,0.000
789,0.458,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
790,0.452,-0.014,1.496,1.726,0.000,0.000,0.000,0.000
791,0.448,-0.010,1.496,1.726,0.000,0.000,0.000,0.000
792,0.444,-0.008,1.492,1.726,0.000,0.000,0.000,0.000
793,0.448,0.000,1.496,1.726,0.000,0.000,0.000,0.000
794,0.446,0.002,1.496,1.726,0.000,0.000,0.000,0.000
795,0.442,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
796,0.442,0.000,1.498,1.726,0.000,0.000,0.000,0.000
797,0.450,0.006,1.498,1.726,0.000,0.000,0.000,0.000
798,0.410,-0.092,1.496,1.728,0.000,0.000,0.000,0.000
799,0.410,0.006,1.496,1.726,0.000,0.000,0.000,0.000
800,0.430,0.044,1.496,1.726,0.000,0.000,0.000,0.000
801,0.442,0.030,1.496,1.722,0.000,0.000,0.000,0.000
802,0.444,0.012,1.496,1.728,0.000,0.000,0.000,0.000
803,0.444,0.008,1.494,1.726,0.000,0.000,0.000,0.000
804,0.446,0.002,1.496,1.726,0.000,0.000,0.000,0.000
805,0.444,0.000,1.498,1.726,0.000,0.000,0.000,0.000
