Filetype,Mod-002
Title,
Name,
Date,2025-07-31
Begin,13:59:53
End,14:22:21
Time Range, 0:22:28
Comment,


Measurement Record
Time_Sec,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
395,0.018,0.008,1.498,1.728,0.000,0.000,0.000,0.000
396,0.024,0.014,1.498,1.726,0.000,0.000,0.000,0.000
397,0.014,-0.036,1.496,1.730,0.000,0.000,0.000,0.000
398,-0.012,-0.050,1.496,1.726,0.000,0.000,0.000,0.000
399,-0.008,0.008,1.498,1.726,0.000,0.000,0.000,0.000
400,0.004,0.028,1.496,1.728,0.000,0.000,0.000,0.000
401,0.014,0.024,1.498,1.728,0.000,0.000,0.000,0.000
402,0.018,0.016,1.498,1.726,0.000,0.000,0.000,0.000
403,0.022,0.012,1.496,1.728,0.000,0.000,0.000,0.000
404,0.026,0.008,1.496,1.726,0.000,0.000,0.000,0.000
405,0.014,-0.028,1.496,1.724,0.000,0.000,0.000,0.000
406,0.004,-0.018,1.496,1.726,0.000,0.000,0.000,0.000
407,0.010,0.018,1.496,1.726,0.000,0.000,0.000,0.000
408,0.018,0.018,1.498,1.726,0.000,0.000,0.000,0.000
409,0.020,0.004,1.496,1.726,0.000,0.000,0.000,0.000
410,0.008,-0.030,1.498,1.726,0.000,0.000,0.000,0.000
411,-0.006,-0.034,1.496,1.728,0.000,0.000,0.000,0.000
412,-0.002,0.010,1.500,1.720,0.000,0.000,0.000,0.000
413,0.010,0.032,1.496,1.728,0.000,0.000,0.000,0.000
414,0.010,0.002,1.496,1.726,0.000,0.000,0.000,0.000
415,0.000,-0.036,1.496,1.728,0.000,0.000,0.000,0.000
416,-0.046,-0.118,1.496,1.728,0.000,0.000,0.000,0.000
417,-0.098,-0.140,1.496,1.726,0.000,0.000,0.000,0.000
418,-0.128,-0.064,1.496,1.726,0.000,0.000,0.000,0.000
419,-0.106,0.046,1.498,1.726,0.000,0.000,0.000,0.000
420,-0.082,0.062,1.496,1.726,0.000,0.000,0.000,0.000
421,-0.062,0.044,1.496,1.726,0.000,0.000,0.000,0.000
422,-0.060,0.008,1.498,1.726,0.000,0.000,0.000,0.000
423,-0.058,0.012,1.496,1.728,0.000,0.000,0.000,0.000
424,-0.052,0.008,1.496,1.728,0.000,0.000,0.000,0.000
425,-0.086,-0.092,1.492,1.726,0.000,0.000,0.000,0.000
426,-0.110,-0.054,1.496,1.726,0.000,0.000,0.000,0.000
427,-0.108,0.002,1.496,1.724,0.000,0.000,0.000,0.000
428,-0.096,0.026,1.498,1.728,0.000,0.000,0.000,0.000
429,-0.082,0.036,1.498,1.726,0.000,0.000,0.000,0.000
430,-0.068,0.044,1.494,1.726,0.000,0.000,0.000,0.000
431,-0.054,0.034,1.498,1.726,0.000,0.000,0.000,0.000
432,-0.046,0.032,1.494,1.726,0.000,0.000,0.000,0.000
433,-0.034,0.028,1.498,1.726,0.000,0.000,0.000,0.000
434,-0.030,0.022,1.496,1.726,0.000,0.000,0.000,0.000
435,-0.022,0.016,1.496,1.726,0.000,0.000,0.000,0.000
436,-0.020,0.012,1.496,1.728,0.000,0.000,0.000,0.000
437,-0.016,0.010,1.496,1.724,0.000,0.000,0.000,0.000
438,-0.012,0.012,1.496,1.726,0.000,0.000,0.000,0.000
439,-0.010,0.006,1.498,1.726,0.000,0.000,0.000,0.000
440,-0.048,-0.106,1.498,1.726,0.000,0.000,0.000,0.000
441,-0.064,-0.020,1.498,1.724,0.000,0.000,0.000,0.000
442,-0.040,0.050,1.496,1.724,0.000,0.000,0.000,0.000
443,-0.026,0.036,1.498,1.726,0.000,0.000,0.000,0.000
444,-0.032,-0.016,1.498,1.726,0.000,0.000,0.000,0.000
445,-0.042,-0.016,1.496,1.728,0.000,0.000,0.000,0.000
446,-0.032,0.030,1.498,1.728,0.000,0.000,0.000,0.000
447,-0.020,0.022,1.498,1.726,0.000,0.000,0.000,0.000
448,-0.012,0.020,1.496,1.728,0.000,0.000,0.000,0.000
449,-0.030,-0.042,1.498,1.726,0.000,0.000,0.000,0.000
450,-0.030,0.002,1.498,1.726,0.000,0.000,0.000,0.000
451,-0.026,0.014,1.506,1.728,0.000,0.000,0.000,0.000
452,-0.020,0.014,1.498,1.728,0.000,0.000,0.000,0.000
453,-0.016,0.014,1.498,1.726,0.000,0.000,0.000,0.000
454,-0.010,0.020,1.498,1.726,0.000,0.000,0.000,0.000
455,-0.006,0.006,1.498,1.726,0.000,0.000,0.000,0.000
456,-0.002,0.008,1.496,1.724,0.000,0.000,0.000,0.000
457,-0.004,0.002,1.498,1.728,0.000,0.000,0.000,0.000
458,-0.002,0.010,1.498,1.726,0.000,0.000,0.000,0.000
459,0.004,0.014,1.498,1.728,0.000,0.000,0.000,0.000
460,0.006,0.006,1.496,1.724,0.000,0.000,0.000,0.000
461,0.008,0.006,1.496,1.726,0.000,0.000,0.000,0.000
462,-0.008,-0.044,1.496,1.726,0.000,0.000,0.000,0.000
463,-0.040,-0.080,1.496,1.724,0.000,0.000,0.000,0.000
464,-0.072,-0.082,1.496,1.726,0.000,0.000,0.000,0.000
465,-0.066,0.018,1.496,1.730,0.000,0.000,0.000,0.000
466,-0.048,0.032,1.498,1.726,0.000,0.000,0.000,0.000
467,-0.054,-0.018,1.496,1.726,0.000,0.000,0.000,0.000
468,-0.064,-0.018,1.498,1.736,0.000,0.000,0.000,0.000
469,-0.060,0.014,1.496,1.728,0.000,0.000,0.000,0.000
470,-0.048,0.028,1.496,1.724,0.000,0.000,0.000,0.000
471,-0.038,0.028,1.496,1.726,0.000,0.000,0.000,0.000
472,-0.030,0.020,1.496,1.726,0.000,0.000,0.000,0.000
473,-0.026,0.014,1.496,1.726,0.000,0.000,0.000,0.000
474,-0.016,0.022,1.498,1.726,0.000,0.000,0.000,0.000
475,-0.014,0.008,1.496,1.726,0.000,0.000,0.000,0.000
476,-0.030,-0.048,1.496,1.726,0.000,0.000,0.000,0.000
477,-0.046,-0.026,1.496,1.726,0.000,0.000,0.000,0.000
478,-0.038,0.018,1.496,1.726,0.000,0.000,0.000,0.000
479,-0.024,0.032,1.498,1.728,0.000,0.000,0.000,0.000
480,-0.022,0.008,1.496,1.728,0.000,0.000,0.000,0.000
481,-0.028,-0.018,1.498,1.726,0.000,0.000,0.000,0.000
482,-0.032,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
483,-0.024,0.020,1.498,1.726,0.000,0.000,0.000,0.000
484,-0.022,0.006,1.496,1.728,0.000,0.000,0.000,0.000
485,-0.024,-0.004,1.498,1.728,0.000,0.000,0.000,0.000
486,-0.022,0.000,1.496,1.726,0.000,0.000,0.000,0.000
487,-0.026,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
488,-0.022,0.010,1.496,1.728,0.000,0.000,0.000,0.000
489,-0.016,0.012,1.496,1.726,0.000,0.000,0.000,0.000
490,-0.012,0.012,1.496,1.728,0.000,0.000,0.000,0.000
491,-0.008,0.012,1.496,1.726,0.000,0.000,0.000,0.000
492,0.000,0.022,1.496,1.726,0.000,0.000,0.000,0.000
493,-0.008,-0.020,1.496,1.726,0.000,0.000,0.000,0.000
494,-0.022,-0.030,1.492,1.728,0.000,0.000,0.000,0.000
495,-0.018,0.008,1.498,1.726,0.000,0.000,0.000,0.000
496,-0.010,0.016,1.496,1.726,0.000,0.000,0.000,0.000
497,-0.010,0.008,1.498,1.726,0.000,0.000,0.000,0.000
498,-0.008,0.008,1.498,1.724,0.000,0.000,0.000,0.000
499,0.000,0.016,1.496,1.726,0.000,0.000,0.000,0.000
500,-0.014,-0.028,1.494,1.726,0.000,0.000,0.000,0.000
501,-0.014,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
502,-0.012,0.004,1.496,1.724,0.000,0.000,0.000,0.000
503,-0.020,-0.020,1.496,1.726,0.000,0.000,0.000,0.000
504,-0.016,0.014,1.496,1.726,0.000,0.000,0.000,0.000
505,-0.010,0.018,1.498,1.726,0.000,0.000,0.000,0.000
506,-0.010,0.002,1.496,1.726,0.000,0.000,0.000,0.000
507,-0.006,0.004,1.498,1.728,0.000,0.000,0.000,0.000
508,-0.006,0.004,1.496,1.726,0.000,0.000,0.000,0.000
509,-0.004,0.008,1.496,1.726,0.000,0.000,0.000,0.000
510,0.000,0.008,1.496,1.726,0.000,0.000,0.000,0.000
511,0.006,0.016,1.494,1.728,0.000,0.000,0.000,0.000
512,-0.032,-0.102,1.496,1.728,0.000,0.000,0.000,0.000
513,-0.064,-0.066,1.496,1.726,0.000,0.000,0.000,0.000
514,-0.052,0.026,1.496,1.724,0.000,0.000,0.000,0.000
515,-0.028,0.054,1.496,1.724,0.000,0.000,0.000,0.000
516,-0.020,0.024,1.492,1.726,0.000,0.000,0.000,0.000
517,-0.016,0.010,1.498,1.726,0.000,0.000,0.000,0.000
518,-0.020,-0.014,1.498,1.726,0.000,0.000,0.000,0.000
519,-0.026,0.004,1.498,1.726,0.000,0.000,0.000,0.000
520,-0.016,0.016,1.496,1.726,0.000,0.000,0.000,0.000
521,-0.014,0.010,1.498,1.726,0.000,0.000,0.000,0.000
522,-0.006,0.014,1.496,1.728,0.000,0.000,0.000,0.000
523,-0.016,-0.036,1.496,1.726,0.000,0.000,0.000,0.000
524,-0.062,-0.102,1.498,1.726,0.000,0.000,0.000,0.000
525,-0.060,0.012,1.498,1.726,0.000,0.000,0.000,0.000
526,-0.038,0.044,1.496,1.726,0.000,0.000,0.000,0.000
527,-0.028,0.028,1.494,1.726,0.000,0.000,0.000,0.000
528,-0.018,0.026,1.496,1.726,0.000,0.000,0.000,0.000
529,-0.016,0.012,1.496,1.728,0.000,0.000,0.000,0.000
530,-0.012,0.006,1.496,1.726,0.000,0.000,0.000,0.000
531,-0.008,0.008,1.496,1.728,0.000,0.000,0.000,0.000
532,-0.008,0.006,1.498,1.726,0.000,0.000,0.000,0.000
533,-0.008,0.004,1.496,1.722,0.000,0.000,0.000,0.000
534,-0.004,0.008,1.496,1.728,0.000,0.000,0.000,0.000
535,0.000,0.006,1.498,1.728,0.000,0.000,0.000,0.000
536,-0.002,0.000,1.496,1.726,0.000,0.000,0.000,0.000
537,-0.006,-0.008,1.498,1.728,0.000,0.000,0.000,0.000
538,-0.004,0.014,1.498,1.726,0.000,0.000,0.000,0.000
539,0.008,0.016,1.496,1.728,0.000,0.000,0.000,0.000
540,0.004,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
541,-0.004,-0.014,1.498,1.728,0.000,0.000,0.000,0.000
542,-0.004,-0.004,1.498,1.726,0.000,0.000,0.000,0.000
543,0.004,0.026,1.496,1.726,0.000,0.000,0.000,0.000
544,-0.006,-0.038,1.494,1.728,0.000,0.000,0.000,0.000
545,-0.046,-0.098,1.498,1.726,0.000,0.000,0.000,0.000
546,-0.060,-0.036,1.496,1.726,0.000,0.000,0.000,0.000
547,-0.076,-0.050,1.494,1.726,0.000,0.000,0.000,0.000
548,-0.084,-0.010,1.498,1.726,0.000,0.000,0.000,0.000
549,-0.062,0.050,1.498,1.728,0.000,0.000,0.000,0.000
550,-0.044,0.046,1.498,1.726,0.000,0.000,0.000,0.000
551,-0.034,0.030,1.498,1.726,0.000,0.000,0.000,0.000
552,-0.026,0.022,1.498,1.724,0.000,0.000,0.000,0.000
553,-0.020,0.008,1.498,1.728,0.000,0.000,0.000,0.000
554,-0.044,-0.050,1.498,1.728,0.000,0.000,0.000,0.000
555,-0.046,0.000,1.496,1.726,0.000,0.000,0.000,0.000
556,-0.034,0.024,1.496,1.726,0.000,0.000,0.000,0.000
557,-0.028,0.018,1.496,1.726,0.000,0.000,0.000,0.000
558,-0.022,0.018,1.496,1.726,0.000,0.000,0.000,0.000
559,-0.018,0.006,1.498,1.726,0.000,0.000,0.000,0.000
560,-0.024,-0.010,1.498,1.728,0.000,0.000,0.000,0.000
561,-0.022,0.004,1.496,1.726,0.000,0.000,0.000,0.000
562,-0.016,0.020,1.498,1.726,0.000,0.000,0.000,0.000
563,-0.014,0.008,1.498,1.726,0.000,0.000,0.000,0.000
564,-0.012,0.012,1.498,1.726,0.000,0.000,0.000,0.000
565,-0.008,0.000,1.498,1.728,0.000,0.000,0.000,0.000
566,-0.026,-0.034,1.496,1.726,0.000,0.000,0.000,0.000
567,-0.022,0.012,1.496,1.726,0.000,0.000,0.000,0.000
568,-0.014,0.016,1.496,1.728,0.000,0.000,0.000,0.000
569,-0.010,0.004,1.496,1.730,0.000,0.000,0.000,0.000
570,-0.010,0.012,1.498,1.728,0.000,0.000,0.000,0.000
571,-0.012,-0.010,1.498,1.724,0.000,0.000,0.000,0.000
572,-0.018,-0.010,1.496,1.728,0.000,0.000,0.000,0.000
573,-0.014,0.010,1.496,1.726,0.000,0.000,0.000,0.000
574,-0.008,0.014,1.498,1.724,0.000,0.000,0.000,0.000
575,-0.006,0.010,1.498,1.726,0.000,0.000,0.000,0.000
576,-0.002,0.008,1.496,1.728,0.000,0.000,0.000,0.000
577,0.000,0.004,1.496,1.726,0.000,0.000,0.000,0.000
578,-0.012,-0.032,1.496,1.728,0.000,0.000,0.000,0.000
579,-0.010,0.004,1.496,1.724,0.000,0.000,0.000,0.000
580,-0.004,0.018,1.496,1.728,0.000,0.000,0.000,0.000
581,-0.010,-0.024,1.496,1.726,0.000,0.000,0.000,0.000
582,-0.024,-0.020,1.498,1.728,0.000,0.000,0.000,0.000
583,-0.016,0.014,1.496,1.728,0.000,0.000,0.000,0.000
584,-0.020,-0.010,1.496,1.726,0.000,0.000,0.000,0.000
585,-0.022,-0.002,1.496,1.728,0.000,0.000,0.000,0.000
586,-0.018,0.012,1.496,1.726,0.000,0.000,0.000,0.000
587,-0.012,0.016,1.496,1.728,0.000,0.000,0.000,0.000
588,-0.006,0.014,1.496,1.728,0.000,0.000,0.000,0.000
589,-0.006,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
590,-0.014,-0.014,1.496,1.726,0.000,0.000,0.000,0.000
591,-0.012,0.004,1.496,1.726,0.000,0.000,0.000,0.000
592,-0.010,0.008,1.496,1.732,0.000,0.000,0.000,0.000
593,-0.004,0.016,1.496,1.724,0.000,0.000,0.000,0.000
594,0.000,0.014,1.494,1.726,0.000,0.000,0.000,0.000
595,-0.006,-0.028,1.496,1.726,0.000,0.000,0.000,0.000
596,-0.026,-0.042,1.498,1.726,0.000,0.000,0.000,0.000
597,-0.020,0.014,1.496,1.726,0.000,0.000,0.000,0.000
598,-0.012,0.022,1.496,1.726,0.000,0.000,0.000,0.000
599,-0.006,0.010,1.498,1.726,0.000,0.000,0.000,0.000
600,-0.012,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
601,-0.008,0.006,1.496,1.726,0.000,0.000,0.000,0.000
602,-0.004,0.010,1.496,1.728,0.000,0.000,0.000,0.000
603,-0.002,0.006,1.498,1.726,0.000,0.000,0.000,0.000
604,0.000,0.006,1.496,1.726,0.000,0.000,0.000,0.000
605,0.000,0.006,1.496,1.726,0.000,0.000,0.000,0.000
606,0.002,0.006,1.496,1.726,0.000,0.000,0.000,0.000
607,0.010,0.016,1.496,1.726,0.000,0.000,0.000,0.000
608,-0.002,-0.030,1.498,1.726,0.000,0.000,0.000,0.000
609,-0.010,-0.010,1.498,1.724,0.000,0.000,0.000,0.000
610,-0.006,0.006,1.498,1.728,0.000,0.000,0.000,0.000
611,-0.002,0.012,1.498,1.726,0.000,0.000,0.000,0.000
612,0.004,0.016,1.498,1.726,0.000,0.000,0.000,0.000
613,-0.002,-0.022,1.496,1.726,0.000,0.000,0.000,0.000
614,-0.018,-0.028,1.498,1.726,0.000,0.000,0.000,0.000
615,-0.010,0.016,1.496,1.726,0.000,0.000,0.000,0.000
616,-0.004,0.016,1.496,1.724,0.000,0.000,0.000,0.000
617,0.002,0.012,1.498,1.726,0.000,0.000,0.000,0.000
618,0.002,0.006,1.498,1.728,0.000,0.000,0.000,0.000
619,0.006,0.002,1.496,1.726,0.000,0.000,0.000,0.000
620,0.000,-0.012,1.496,1.726,0.000,0.000,0.000,0.000
621,0.000,0.002,1.498,1.728,0.000,0.000,0.000,0.000
622,0.004,0.014,1.496,1.728,0.000,0.000,0.000,0.000
623,0.004,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
624,-0.004,-0.016,1.496,1.728,0.000,0.000,0.000,0.000
625,-0.016,-0.030,1.496,1.726,0.000,0.000,0.000,0.000
626,-0.020,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
627,-0.010,0.020,1.496,1.728,0.000,0.000,0.000,0.000
628,-0.004,0.014,1.498,1.726,0.000,0.000,0.000,0.000
629,-0.002,0.008,1.496,1.728,0.000,0.000,0.000,0.000
630,0.002,0.018,1.498,1.726,0.000,0.000,0.000,0.000
631,-0.004,-0.032,1.496,1.726,0.000,0.000,0.000,0.000
632,-0.026,-0.040,1.496,1.726,0.000,0.000,0.000,0.000
633,-0.016,0.022,1.496,1.726,0.000,0.000,0.000,0.000
634,-0.006,0.022,1.496,1.730,0.000,0.000,0.000,0.000
635,-0.002,0.012,1.496,1.726,0.000,0.000,0.000,0.000
636,0.000,0.006,1.496,1.726,0.000,0.000,0.000,0.000
637,0.002,0.008,1.494,1.726,0.000,0.000,0.000,0.000
638,0.004,0.002,1.498,1.724,0.000,0.000,0.000,0.000
639,0.002,0.002,1.496,1.726,0.000,0.000,0.000,0.000
640,0.004,0.004,1.496,1.726,0.000,0.000,0.000,0.000
641,0.004,0.006,1.496,1.726,0.000,0.000,0.000,0.000
642,0.010,0.018,1.496,1.728,0.000,0.000,0.000,0.000
643,-0.016,-0.088,1.496,1.724,0.000,0.000,0.000,0.000
644,-0.048,-0.056,1.496,1.726,0.000,0.000,0.000,0.000
645,-0.030,0.038,1.498,1.728,0.000,0.000,0.000,0.000
646,-0.012,0.038,1.496,1.728,0.000,0.000,0.000,0.000
647,-0.008,0.018,1.498,1.726,0.000,0.000,0.000,0.000
648,-0.004,0.014,1.498,1.728,0.000,0.000,0.000,0.000
649,0.000,0.010,1.496,1.726,0.000,0.000,0.000,0.000
650,0.000,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
651,-0.006,-0.014,1.496,1.726,0.000,0.000,0.000,0.000
652,-0.004,0.010,1.496,1.728,0.000,0.000,0.000,0.000
653,0.004,0.018,1.494,1.726,0.000,0.000,0.000,0.000
654,-0.006,-0.036,1.496,1.724,0.000,0.000,0.000,0.000
655,-0.046,-0.086,1.496,1.726,0.000,0.000,0.000,0.000
656,-0.042,0.018,1.496,1.726,0.000,0.000,0.000,0.000
657,-0.022,0.036,1.500,1.726,0.000,0.000,0.000,0.000
658,-0.014,0.022,1.496,1.726,0.000,0.000,0.000,0.000
659,-0.010,0.014,1.496,1.726,0.000,0.000,0.000,0.000
660,-0.006,0.016,1.496,1.728,0.000,0.000,0.000,0.000
661,-0.002,0.008,1.498,1.726,0.000,0.000,0.000,0.000
662,-0.006,-0.012,1.496,1.726,0.000,0.000,0.000,0.000
663,-0.008,0.002,1.498,1.724,0.000,0.000,0.000,0.000
664,-0.010,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
665,-0.006,0.008,1.496,1.726,0.000,0.000,0.000,0.000
666,-0.002,0.008,1.500,1.726,0.000,0.000,0.000,0.000
667,-0.004,0.002,1.498,1.728,0.000,0.000,0.000,0.000
668,-0.002,0.002,1.496,1.728,0.000,0.000,0.000,0.000
669,0.000,0.002,1.498,1.726,0.000,0.000,0.000,0.000
670,-0.010,0.002,1.496,1.728,0.000,0.000,0.000,0.000
671,0.002,0.008,1.496,1.726,0.000,0.000,0.000,0.000
672,0.006,0.012,1.496,1.726,0.000,0.000,0.000,0.000
673,-0.002,-0.020,1.498,1.726,0.000,0.000,0.000,0.000
674,-0.008,-0.008,1.496,1.726,0.000,0.000,0.000,0.000
675,-0.004,0.006,1.496,1.726,0.000,0.000,0.000,0.000
676,-0.004,0.006,1.496,1.726,0.000,0.000,0.000,0.000
677,0.000,0.006,1.496,1.724,0.000,0.000,0.000,0.000
678,0.002,0.010,1.498,1.726,0.000,0.000,0.000,0.000
679,0.006,0.006,1.496,1.728,0.000,0.000,0.000,0.000
680,-0.004,-0.020,1.498,1.724,0.000,0.000,0.000,0.000
681,-0.002,0.004,1.496,1.726,0.000,0.000,0.000,0.000
682,0.000,0.006,1.496,1.728,0.000,0.000,0.000,0.000
683,0.000,0.004,1.496,1.726,0.000,0.000,0.000,0.000
684,0.002,0.008,1.496,1.726,0.000,0.000,0.000,0.000
685,0.006,0.006,1.494,1.724,0.000,0.000,0.000,0.000
686,-0.002,-0.020,1.496,1.728,0.000,0.000,0.000,0.000
687,-0.006,-0.008,1.498,1.724,0.000,0.000,0.000,0.000
688,-0.004,0.004,1.498,1.728,0.000,0.000,0.000,0.000
689,-0.002,0.014,1.496,1.726,0.000,0.000,0.000,0.000
690,0.000,-0.004,1.498,1.726,0.000,0.000,0.000,0.000
691,-0.026,-0.068,1.498,1.726,0.000,0.000,0.000,0.000
692,-0.060,-0.072,1.496,1.726,0.000,0.000,0.000,0.000
693,-0.044,0.032,1.496,1.726,0.000,0.000,0.000,0.000
694,-0.026,0.044,1.496,1.726,0.000,0.000,0.000,0.000
695,-0.016,0.020,1.498,1.726,0.000,0.000,0.000,0.000
696,-0.014,0.012,1.496,1.726,0.000,0.000,0.000,0.000
697,-0.012,0.004,1.496,1.726,0.000,0.000,0.000,0.000
698,-0.020,-0.016,1.496,1.724,0.000,0.000,0.000,0.000
699,-0.018,0.002,1.498,1.726,0.000,0.000,0.000,0.000
700,-0.016,0.008,1.498,1.726,0.000,0.000,0.000,0.000
701,-0.014,0.004,1.498,1.726,0.000,0.000,0.000,0.000
702,-0.008,0.014,1.496,1.728,0.000,0.000,0.000,0.000
703,-0.010,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
704,-0.014,-0.008,1.496,1.726,0.000,0.000,0.000,0.000
705,-0.014,-0.002,1.500,1.728,0.000,0.000,0.000,0.000
706,-0.012,0.006,1.498,1.728,0.000,0.000,0.000,0.000
707,-0.010,0.012,1.496,1.728,0.000,0.000,0.000,0.000
708,-0.008,0.002,1.496,1.726,0.000,0.000,0.000,0.000
709,-0.008,0.002,1.496,1.726,0.000,0.000,0.000,0.000
710,-0.008,0.004,1.496,1.730,0.000,0.000,0.000,0.000
711,-0.006,0.004,1.496,1.728,0.000,0.000,0.000,0.000
712,-0.004,0.000,1.498,1.728,0.000,0.000,0.000,0.000
713,-0.006,0.002,1.498,1.728,0.000,0.000,0.000,0.000
714,0.000,0.018,1.496,1.726,0.000,0.000,0.000,0.000
715,0.002,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
716,-0.004,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
717,-0.004,0.004,1.496,1.728,0.000,0.000,0.000,0.000
718,-0.002,0.004,1.498,1.726,0.000,0.000,0.000,0.000
719,-0.002,0.002,1.496,1.726,0.000,0.000,0.000,0.000
720,0.000,0.002,1.496,1.728,0.000,0.000,0.000,0.000
721,0.002,0.004,1.496,1.726,0.000,0.000,0.000,0.000
722,0.000,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
723,0.000,0.002,1.496,1.726,0.000,0.000,0.000,0.000
724,0.000,0.000,1.496,1.728,0.000,0.000,0.000,0.000
725,0.000,0.002,1.494,1.726,0.000,0.000,0.000,0.000
726,0.002,0.006,1.496,1.724,0.000,0.000,0.000,0.000
727,0.006,0.016,1.496,1.726,0.000,0.000,0.000,0.000
728,-0.004,-0.026,1.496,1.726,0.000,0.000,0.000,0.000
729,-0.006,-0.002,1.496,1.728,0.000,0.000,0.000,0.000
730,-0.002,0.008,1.498,1.726,0.000,0.000,0.000,0.000
731,0.000,0.006,1.496,1.730,0.000,0.000,0.000,0.000
732,0.000,0.000,1.496,1.726,0.000,0.000,0.000,0.000
733,0.000,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
734,-0.002,0.000,1.496,1.728,0.000,0.000,0.000,0.000
735,0.000,0.004,1.498,1.724,0.000,0.000,0.000,0.000
736,0.002,0.006,1.496,1.728,0.000,0.000,0.000,0.000
737,0.004,0.004,1.496,1.726,0.000,0.000,0.000,0.000
738,0.006,0.012,1.494,1.726,0.000,0.000,0.000,0.000
739,-0.016,-0.072,1.494,1.726,0.000,0.000,0.000,0.000
740,-0.034,-0.022,1.498,1.728,0.000,0.000,0.000,0.000
741,-0.026,0.010,1.498,1.728,0.000,0.000,0.000,0.000
742,-0.026,0.006,1.494,1.726,0.000,0.000,0.000,0.000
743,-0.016,0.022,1.498,1.726,0.000,0.000,0.000,0.000
744,-0.012,0.008,1.496,1.726,0.000,0.000,0.000,0.000
745,-0.012,0.002,1.500,1.726,0.000,0.000,0.000,0.000
746,-0.012,0.006,1.496,1.726,0.000,0.000,0.000,0.000
747,-0.010,0.010,1.496,1.728,0.000,0.000,0.000,0.000
748,-0.006,0.006,1.500,1.728,0.000,0.000,0.000,0.000
749,-0.026,-0.072,1.496,1.728,0.000,0.000,0.000,0.000
750,-0.054,-0.050,1.498,1.726,0.000,0.000,0.000,0.000
751,-0.038,0.036,1.498,1.728,0.000,0.000,0.000,0.000
752,-0.026,0.028,1.498,1.726,0.000,0.000,0.000,0.000
753,-0.020,0.020,1.496,1.726,0.000,0.000,0.000,0.000
754,-0.018,0.008,1.496,1.726,0.000,0.000,0.000,0.000
755,-0.016,0.006,1.496,1.730,0.000,0.000,0.000,0.000
756,-0.010,0.018,1.494,1.728,0.000,0.000,0.000,0.000
757,-0.008,0.006,1.500,1.728,0.000,0.000,0.000,0.000
758,-0.010,-0.008,1.498,1.728,0.000,0.000,0.000,0.000
759,-0.010,0.002,1.496,1.728,0.000,0.000,0.000,0.000
760,-0.010,0.004,1.496,1.722,0.000,0.000,0.000,0.000
761,-0.010,0.000,1.496,1.728,0.000,0.000,0.000,0.000
762,-0.006,0.006,1.498,1.728,0.000,0.000,0.000,0.000
763,-0.010,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
764,-0.012,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
765,-0.008,0.010,1.498,1.728,0.000,0.000,0.000,0.000
766,-0.006,0.004,1.498,1.728,0.000,0.000,0.000,0.000
767,-0.006,0.006,1.498,1.728,0.000,0.000,0.000,0.000
768,-0.002,0.006,1.494,1.728,0.000,0.000,0.000,0.000
769,0.004,0.014,1.498,1.728,0.000,0.000,0.000,0.000
770,-0.004,-0.018,1.498,1.728,0.000,0.000,0.000,0.000
771,-0.008,-0.002,1.494,1.726,0.000,0.000,0.000,0.000
772,-0.004,0.006,1.496,1.728,0.000,0.000,0.000,0.000
773,0.000,0.006,1.496,1.728,0.000,0.000,0.000,0.000
774,-0.004,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
775,0.000,0.012,1.496,1.728,0.000,0.000,0.000,0.000
776,0.000,0.004,1.500,1.728,0.000,0.000,0.000,0.000
777,0.006,0.014,1.498,1.726,0.000,0.000,0.000,0.000
778,0.010,0.012,1.496,1.724,0.000,0.000,0.000,0.000
779,0.004,-0.022,1.496,1.728,0.000,0.000,0.000,0.000
780,-0.020,-0.050,1.498,1.728,0.000,0.000,0.000,0.000
781,-0.026,-0.022,1.496,1.726,0.000,0.000,0.000,0.000
782,-0.040,-0.048,1.500,1.724,0.000,0.000,0.000,0.000
783,-0.070,-0.058,1.498,1.726,0.000,0.000,0.000,0.000
784,-0.060,0.022,1.496,1.728,0.000,0.000,0.000,0.000
785,-0.048,0.026,1.498,1.728,0.000,0.000,0.000,0.000
786,-0.036,0.032,1.498,1.726,0.000,0.000,0.000,0.000
787,-0.030,0.018,1.498,1.726,0.000,0.000,0.000,0.000
788,-0.024,0.016,1.496,1.726,0.000,0.000,0.000,0.000
789,-0.024,0.002,1.498,1.726,0.000,0.000,0.000,0.000
