Filetype,Mod-002
Title,
Name,
Date,2025-08-01
Begin,10:34:40
End,11:1:0
Time Range, 0:26:20
Comment,


Measurement Record
Time_Sec,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
400,0.118,0.018,1.496,1.726,0.000,0.000,0.000,0.000
401,0.126,0.022,1.496,1.728,0.000,0.000,0.000,0.000
402,0.132,0.010,1.496,1.726,0.000,0.000,0.000,0.000
403,0.112,-0.046,1.496,1.728,0.000,0.000,0.000,0.000
404,0.106,-0.012,1.498,1.728,0.000,0.000,0.000,0.000
405,0.116,0.024,1.498,1.726,0.000,0.000,0.000,0.000
406,0.124,0.024,1.498,1.728,0.000,0.000,0.000,0.000
407,0.130,0.012,1.498,1.728,0.000,0.000,0.000,0.000
408,0.136,0.000,1.496,1.728,0.000,0.000,0.000,0.000
409,0.124,-0.010,1.496,1.728,0.000,0.000,0.000,0.000
410,0.124,0.000,1.498,1.730,0.000,0.000,0.000,0.000
411,0.124,0.010,1.498,1.726,0.000,0.000,0.000,0.000
412,0.132,0.016,1.496,1.724,0.000,0.000,0.000,0.000
413,0.134,0.008,1.496,1.728,0.000,0.000,0.000,0.000
414,0.136,0.008,1.496,1.728,0.000,0.000,0.000,0.000
415,0.130,-0.014,1.496,1.724,0.000,0.000,0.000,0.000
416,0.128,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
417,0.134,0.014,1.498,1.728,0.000,0.000,0.000,0.000
418,0.140,0.018,1.496,1.726,0.000,0.000,0.000,0.000
419,0.144,0.014,1.498,1.728,0.000,0.000,0.000,0.000
420,0.148,0.008,1.498,1.726,0.000,0.000,0.000,0.000
421,0.148,0.000,1.496,1.726,0.000,0.000,0.000,0.000
422,0.130,-0.044,1.496,1.728,0.000,0.000,0.000,0.000
423,0.126,0.000,1.496,1.726,0.000,0.000,0.000,0.000
424,0.140,0.028,1.498,1.728,0.000,0.000,0.000,0.000
425,0.150,0.028,1.498,1.726,0.000,0.000,0.000,0.000
426,0.156,0.018,1.496,1.728,0.000,0.000,0.000,0.000
427,0.148,-0.016,1.496,1.726,0.000,0.000,0.000,0.000
428,0.144,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
429,0.152,0.014,1.496,1.726,0.000,0.000,0.000,0.000
430,0.162,0.012,1.496,1.726,0.000,0.000,0.000,0.000
431,0.156,0.008,1.496,1.726,0.000,0.000,0.000,0.000
432,0.158,0.006,1.496,1.726,0.000,0.000,0.000,0.000
433,0.156,-0.006,1.498,1.728,0.000,0.000,0.000,0.000
434,0.152,-0.008,1.496,1.726,0.000,0.000,0.000,0.000
435,0.148,-0.010,1.498,1.726,0.000,0.000,0.000,0.000
436,0.148,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
437,0.146,0.008,1.498,1.728,0.000,0.000,0.000,0.000
438,0.150,0.000,1.498,1.726,0.000,0.000,0.000,0.000
439,0.146,-0.010,1.496,1.728,0.000,0.000,0.000,0.000
440,0.144,-0.002,1.496,1.724,0.000,0.000,0.000,0.000
441,0.150,0.014,1.496,1.726,0.000,0.000,0.000,0.000
442,0.154,0.014,1.496,1.724,0.000,0.000,0.000,0.000
443,0.156,0.004,1.494,1.728,0.000,0.000,0.000,0.000
444,0.150,-0.014,1.496,1.726,0.000,0.000,0.000,0.000
445,0.148,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
446,0.142,-0.016,1.496,1.728,0.000,0.000,0.000,0.000
447,0.136,-0.016,1.498,1.726,0.000,0.000,0.000,0.000
448,0.122,-0.036,1.496,1.726,0.000,0.000,0.000,0.000
449,0.124,0.010,1.496,1.728,0.000,0.000,0.000,0.000
450,0.140,0.034,1.496,1.726,0.000,0.000,0.000,0.000
451,0.146,0.022,1.496,1.726,0.000,0.000,0.000,0.000
452,0.152,0.016,1.496,1.726,0.000,0.000,0.000,0.000
453,0.158,0.016,1.496,1.726,0.000,0.000,0.000,0.000
454,0.162,0.014,1.494,1.726,0.000,0.000,0.000,0.000
455,0.164,0.008,1.498,1.724,0.000,0.000,0.000,0.000
456,0.164,0.000,1.496,1.726,0.000,0.000,0.000,0.000
457,0.160,-0.014,1.496,1.726,0.000,0.000,0.000,0.000
458,0.138,-0.062,1.496,1.728,0.000,0.000,0.000,0.000
459,0.124,-0.026,1.496,1.726,0.000,0.000,0.000,0.000
460,0.134,0.020,1.498,1.726,0.000,0.000,0.000,0.000
461,0.146,0.030,1.498,1.726,0.000,0.000,0.000,0.000
462,0.154,0.020,1.496,1.726,0.000,0.000,0.000,0.000
463,0.144,-0.026,1.496,1.726,0.000,0.000,0.000,0.000
464,0.128,-0.032,1.490,1.726,0.000,0.000,0.000,0.000
465,0.130,0.002,1.498,1.728,0.000,0.000,0.000,0.000
466,0.134,0.012,1.498,1.728,0.000,0.000,0.000,0.000
467,0.142,0.020,1.496,1.726,0.000,0.000,0.000,0.000
468,0.146,0.012,1.496,1.724,0.000,0.000,0.000,0.000
469,0.146,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
470,0.130,-0.042,1.496,1.728,0.000,0.000,0.000,0.000
471,0.114,-0.030,1.496,1.720,0.000,0.000,0.000,0.000
472,0.120,0.016,1.496,1.726,0.000,0.000,0.000,0.000
473,0.132,0.030,1.496,1.728,0.000,0.000,0.000,0.000
474,0.142,0.024,1.496,1.728,0.000,0.000,0.000,0.000
475,0.148,0.016,1.498,1.726,0.000,0.000,0.000,0.000
476,0.146,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
477,0.144,0.000,1.496,1.726,0.000,0.000,0.000,0.000
478,0.148,0.010,1.496,1.734,0.000,0.000,0.000,0.000
479,0.154,0.008,1.498,1.726,0.000,0.000,0.000,0.000
480,0.154,0.006,1.498,1.726,0.000,0.000,0.000,0.000
481,0.152,-0.004,1.496,1.728,0.000,0.000,0.000,0.000
482,0.136,-0.040,1.498,1.728,0.000,0.000,0.000,0.000
483,0.132,-0.004,1.496,1.728,0.000,0.000,0.000,0.000
484,0.142,0.028,1.498,1.726,0.000,0.000,0.000,0.000
485,0.152,0.028,1.496,1.728,0.000,0.000,0.000,0.000
486,0.158,0.020,1.496,1.730,0.000,0.000,0.000,0.000
487,0.162,0.006,1.498,1.726,0.000,0.000,0.000,0.000
488,0.154,-0.016,1.496,1.726,0.000,0.000,0.000,0.000
489,0.152,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
490,0.156,0.012,1.496,1.728,0.000,0.000,0.000,0.000
491,0.162,0.018,1.494,1.728,0.000,0.000,0.000,0.000
492,0.168,0.016,1.496,1.726,0.000,0.000,0.000,0.000
493,0.164,-0.008,1.496,1.726,0.000,0.000,0.000,0.000
494,0.160,-0.006,1.498,1.726,0.000,0.000,0.000,0.000
495,0.164,0.008,1.496,1.730,0.000,0.000,0.000,0.000
496,0.170,0.014,1.496,1.726,0.000,0.000,0.000,0.000
497,0.172,0.012,1.496,1.726,0.000,0.000,0.000,0.000
498,0.176,0.010,1.498,1.726,0.000,0.000,0.000,0.000
499,0.176,0.002,1.496,1.728,0.000,0.000,0.000,0.000
500,0.170,-0.014,1.496,1.724,0.000,0.000,0.000,0.000
501,0.170,0.002,1.498,1.726,0.000,0.000,0.000,0.000
502,0.172,0.012,1.494,1.726,0.000,0.000,0.000,0.000
503,0.176,0.014,1.496,1.726,0.000,0.000,0.000,0.000
504,0.184,0.010,1.496,1.728,0.000,0.000,0.000,0.000
505,0.178,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
506,0.178,0.000,1.498,1.724,0.000,0.000,0.000,0.000
507,0.180,0.006,1.498,1.726,0.000,0.000,0.000,0.000
508,0.182,0.004,1.498,1.726,0.000,0.000,0.000,0.000
509,0.182,0.004,1.496,1.726,0.000,0.000,0.000,0.000
510,0.184,0.006,1.496,1.726,0.000,0.000,0.000,0.000
511,0.186,0.006,1.496,1.728,0.000,0.000,0.000,0.000
512,0.176,-0.028,1.496,1.726,0.000,0.000,0.000,0.000
513,0.166,-0.014,1.498,1.726,0.000,0.000,0.000,0.000
514,0.172,0.016,1.496,1.726,0.000,0.000,0.000,0.000
515,0.178,0.016,1.496,1.728,0.000,0.000,0.000,0.000
516,0.184,0.012,1.496,1.728,0.000,0.000,0.000,0.000
517,0.180,-0.006,1.498,1.728,0.000,0.000,0.000,0.000
518,0.176,-0.012,1.498,1.728,0.000,0.000,0.000,0.000
519,0.176,0.006,1.496,1.726,0.000,0.000,0.000,0.000
520,0.180,0.012,1.498,1.724,0.000,0.000,0.000,0.000
521,0.184,0.010,1.496,1.728,0.000,0.000,0.000,0.000
522,0.184,-0.006,1.496,1.728,0.000,0.000,0.000,0.000
523,0.172,-0.026,1.498,1.726,0.000,0.000,0.000,0.000
524,0.170,-0.006,1.494,1.726,0.000,0.000,0.000,0.000
525,0.170,0.008,1.498,1.726,0.000,0.000,0.000,0.000
526,0.174,0.010,1.498,1.728,0.000,0.000,0.000,0.000
527,0.174,0.002,1.496,1.728,0.000,0.000,0.000,0.000
528,0.176,0.002,1.496,1.726,0.000,0.000,0.000,0.000
529,0.174,0.000,1.496,1.724,0.000,0.000,0.000,0.000
530,0.174,0.000,1.496,1.728,0.000,0.000,0.000,0.000
531,0.172,0.000,1.496,1.724,0.000,0.000,0.000,0.000
532,0.172,0.002,1.496,1.728,0.000,0.000,0.000,0.000
533,0.172,0.002,1.494,1.726,0.000,0.000,0.000,0.000
534,0.170,-0.014,1.496,1.728,0.000,0.000,0.000,0.000
535,0.162,-0.014,1.496,1.730,0.000,0.000,0.000,0.000
536,0.162,0.004,1.494,1.726,0.000,0.000,0.000,0.000
537,0.166,0.010,1.494,1.726,0.000,0.000,0.000,0.000
538,0.170,0.010,1.496,1.728,0.000,0.000,0.000,0.000
539,0.172,0.004,1.496,1.728,0.000,0.000,0.000,0.000
540,0.172,-0.004,1.494,1.726,0.000,0.000,0.000,0.000
541,0.160,-0.034,1.498,1.728,0.000,0.000,0.000,0.000
542,0.146,-0.028,1.496,1.726,0.000,0.000,0.000,0.000
543,0.152,0.016,1.496,1.728,0.000,0.000,0.000,0.000
544,0.162,0.022,1.496,1.726,0.000,0.000,0.000,0.000
545,0.170,0.018,1.498,1.728,0.000,0.000,0.000,0.000
546,0.172,0.010,1.496,1.728,0.000,0.000,0.000,0.000
547,0.174,0.004,1.496,1.726,0.000,0.000,0.000,0.000
548,0.172,-0.004,1.496,1.724,0.000,0.000,0.000,0.000
549,0.172,0.000,1.496,1.724,0.000,0.000,0.000,0.000
550,0.170,0.002,1.498,1.726,0.000,0.000,0.000,0.000
551,0.170,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
552,0.156,-0.028,1.494,1.728,0.000,0.000,0.000,0.000
553,0.154,-0.008,1.498,1.726,0.000,0.000,0.000,0.000
554,0.158,0.012,1.498,1.722,0.000,0.000,0.000,0.000
555,0.164,0.014,1.506,1.726,0.000,0.000,0.000,0.000
556,0.166,0.006,1.496,1.724,0.000,0.000,0.000,0.000
557,0.166,0.002,1.496,1.726,0.000,0.000,0.000,0.000
558,0.164,-0.006,1.498,1.724,0.000,0.000,0.000,0.000
559,0.152,-0.032,1.496,1.726,0.000,0.000,0.000,0.000
560,0.150,-0.006,1.496,1.728,0.000,0.000,0.000,0.000
561,0.156,0.016,1.498,1.732,0.000,0.000,0.000,0.000
562,0.158,0.008,1.496,1.728,0.000,0.000,0.000,0.000
563,0.160,0.006,1.496,1.726,0.000,0.000,0.000,0.000
564,0.158,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
565,0.150,-0.020,1.496,1.726,0.000,0.000,0.000,0.000
566,0.146,-0.010,1.496,1.728,0.000,0.000,0.000,0.000
567,0.150,0.014,1.496,1.726,0.000,0.000,0.000,0.000
568,0.156,0.014,1.498,1.726,0.000,0.000,0.000,0.000
569,0.156,0.004,1.496,1.728,0.000,0.000,0.000,0.000
570,0.158,0.000,1.498,1.728,0.000,0.000,0.000,0.000
571,0.154,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
572,0.156,0.002,1.496,1.726,0.000,0.000,0.000,0.000
573,0.156,0.004,1.496,1.728,0.000,0.000,0.000,0.000
574,0.160,0.006,1.496,1.728,0.000,0.000,0.000,0.000
575,0.160,0.004,1.498,1.728,0.000,0.000,0.000,0.000
576,0.160,-0.002,1.496,1.724,0.000,0.000,0.000,0.000
577,0.160,0.002,1.496,1.728,0.000,0.000,0.000,0.000
578,0.160,0.000,1.496,1.728,0.000,0.000,0.000,0.000
579,0.158,0.000,1.498,1.724,0.000,0.000,0.000,0.000
580,0.162,0.006,1.496,1.728,0.000,0.000,0.000,0.000
581,0.162,0.000,1.496,1.726,0.000,0.000,0.000,0.000
582,0.164,0.008,1.498,1.726,0.000,0.000,0.000,0.000
583,0.166,0.006,1.496,1.728,0.000,0.000,0.000,0.000
584,0.168,0.006,1.496,1.728,0.000,0.000,0.000,0.000
585,0.172,0.012,1.496,1.726,0.000,0.000,0.000,0.000
586,0.176,0.008,1.498,1.730,0.000,0.000,0.000,0.000
587,0.176,0.008,1.496,1.730,0.000,0.000,0.000,0.000
588,0.168,-0.022,1.496,1.726,0.000,0.000,0.000,0.000
589,0.162,-0.010,1.498,1.726,0.000,0.000,0.000,0.000
590,0.168,0.016,1.496,1.726,0.000,0.000,0.000,0.000
591,0.178,0.024,1.496,1.726,0.000,0.000,0.000,0.000
592,0.184,0.018,1.496,1.726,0.000,0.000,0.000,0.000
593,0.188,0.010,1.498,1.728,0.000,0.000,0.000,0.000
594,0.190,0.008,1.496,1.726,0.000,0.000,0.000,0.000
595,0.192,0.006,1.496,1.728,0.000,0.000,0.000,0.000
596,0.192,0.004,1.498,1.726,0.000,0.000,0.000,0.000
597,0.192,0.008,1.496,1.728,0.000,0.000,0.000,0.000
598,0.196,0.010,1.496,1.726,0.000,0.000,0.000,0.000
599,0.196,-0.004,1.496,1.728,0.000,0.000,0.000,0.000
600,0.188,-0.020,1.498,1.728,0.000,0.000,0.000,0.000
601,0.168,-0.052,1.496,1.728,0.000,0.000,0.000,0.000
602,0.162,-0.010,1.498,1.730,0.000,0.000,0.000,0.000
603,0.174,0.026,1.498,1.728,0.000,0.000,0.000,0.000
604,0.188,0.034,1.496,1.726,0.000,0.000,0.000,0.000
605,0.200,0.026,1.496,1.726,0.000,0.000,0.000,0.000
606,0.200,0.008,1.496,1.726,0.000,0.000,0.000,0.000
607,0.196,-0.002,1.494,1.726,0.000,0.000,0.000,0.000
608,0.198,0.006,1.496,1.726,0.000,0.000,0.000,0.000
609,0.200,0.008,1.498,1.726,0.000,0.000,0.000,0.000
610,0.202,0.006,1.496,1.726,0.000,0.000,0.000,0.000
611,0.202,0.000,1.496,1.726,0.000,0.000,0.000,0.000
612,0.190,-0.034,1.496,1.726,0.000,0.000,0.000,0.000
613,0.168,-0.050,1.496,1.726,0.000,0.000,0.000,0.000
614,0.168,0.000,1.498,1.726,0.000,0.000,0.000,0.000
615,0.182,0.032,1.498,1.724,0.000,0.000,0.000,0.000
616,0.192,0.024,1.496,1.726,0.000,0.000,0.000,0.000
617,0.194,0.012,1.498,1.728,0.000,0.000,0.000,0.000
618,0.196,0.000,1.496,1.726,0.000,0.000,0.000,0.000
619,0.192,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
620,0.190,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
621,0.190,0.000,1.494,1.728,0.000,0.000,0.000,0.000
622,0.188,0.000,1.496,1.728,0.000,0.000,0.000,0.000
623,0.186,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
624,0.186,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
625,0.180,-0.016,1.496,1.726,0.000,0.000,0.000,0.000
626,0.178,-0.006,1.496,1.728,0.000,0.000,0.000,0.000
627,0.184,0.010,1.496,1.728,0.000,0.000,0.000,0.000
628,0.186,0.010,1.496,1.726,0.000,0.000,0.000,0.000
629,0.188,0.004,1.498,1.728,0.000,0.000,0.000,0.000
630,0.174,-0.042,1.496,1.726,0.000,0.000,0.000,0.000
631,0.158,-0.032,1.496,1.726,0.000,0.000,0.000,0.000
632,0.164,0.010,1.496,1.726,0.000,0.000,0.000,0.000
633,0.172,0.024,1.496,1.728,0.000,0.000,0.000,0.000
634,0.182,0.020,1.498,1.728,0.000,0.000,0.000,0.000
635,0.186,0.016,1.498,1.716,0.000,0.000,0.000,0.000
636,0.190,0.008,1.496,1.726,0.000,0.000,0.000,0.000
637,0.190,0.002,1.496,1.726,0.000,0.000,0.000,0.000
638,0.180,-0.024,1.498,1.728,0.000,0.000,0.000,0.000
639,0.174,-0.012,1.498,1.726,0.000,0.000,0.000,0.000
640,0.176,0.006,1.490,1.728,0.000,0.000,0.000,0.000
641,0.182,0.014,1.496,1.732,0.000,0.000,0.000,0.000
642,0.186,0.012,1.498,1.728,0.000,0.000,0.000,0.000
643,0.188,0.006,1.496,1.724,0.000,0.000,0.000,0.000
644,0.184,-0.004,1.498,1.726,0.000,0.000,0.000,0.000
645,0.186,0.004,1.496,1.726,0.000,0.000,0.000,0.000
646,0.188,0.006,1.496,1.726,0.000,0.000,0.000,0.000
647,0.192,0.004,1.496,1.728,0.000,0.000,0.000,0.000
648,0.190,0.006,1.496,1.726,0.000,0.000,0.000,0.000
649,0.190,0.000,1.498,1.726,0.000,0.000,0.000,0.000
650,0.190,0.000,1.498,1.728,0.000,0.000,0.000,0.000
651,0.192,0.006,1.496,1.724,0.000,0.000,0.000,0.000
652,0.194,0.006,1.496,1.726,0.000,0.000,0.000,0.000
653,0.196,0.006,1.496,1.728,0.000,0.000,0.000,0.000
654,0.194,0.002,1.494,1.728,0.000,0.000,0.000,0.000
655,0.190,-0.018,1.496,1.724,0.000,0.000,0.000,0.000
656,0.176,-0.032,1.496,1.726,0.000,0.000,0.000,0.000
657,0.178,0.004,1.496,1.726,0.000,0.000,0.000,0.000
658,0.184,0.018,1.496,1.726,0.000,0.000,0.000,0.000
659,0.190,0.016,1.498,1.728,0.000,0.000,0.000,0.000
660,0.194,0.010,1.498,1.728,0.000,0.000,0.000,0.000
661,0.192,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
662,0.176,-0.032,1.496,1.728,0.000,0.000,0.000,0.000
663,0.176,0.000,1.496,1.724,0.000,0.000,0.000,0.000
664,0.184,0.018,1.496,1.726,0.000,0.000,0.000,0.000
665,0.190,0.012,1.496,1.728,0.000,0.000,0.000,0.000
666,0.194,0.014,1.496,1.726,0.000,0.000,0.000,0.000
667,0.194,-0.004,1.496,1.728,0.000,0.000,0.000,0.000
668,0.190,-0.004,1.496,1.728,0.000,0.000,0.000,0.000
669,0.190,0.004,1.494,1.728,0.000,0.000,0.000,0.000
670,0.192,0.008,1.496,1.726,0.000,0.000,0.000,0.000
671,0.194,0.012,1.496,1.724,0.000,0.000,0.000,0.000
672,0.196,0.004,1.498,1.726,0.000,0.000,0.000,0.000
673,0.196,0.000,1.496,1.726,0.000,0.000,0.000,0.000
674,0.194,0.000,1.496,1.728,0.000,0.000,0.000,0.000
675,0.196,0.004,1.496,1.728,0.000,0.000,0.000,0.000
676,0.196,0.008,1.494,1.726,0.000,0.000,0.000,0.000
677,0.198,0.008,1.496,1.726,0.000,0.000,0.000,0.000
678,0.200,0.004,1.496,1.724,0.000,0.000,0.000,0.000
679,0.200,-0.004,1.498,1.728,0.000,0.000,0.000,0.000
680,0.182,-0.046,1.496,1.728,0.000,0.000,0.000,0.000
681,0.176,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
682,0.184,0.022,1.496,1.726,0.000,0.000,0.000,0.000
683,0.194,0.024,1.496,1.726,0.000,0.000,0.000,0.000
684,0.198,0.008,1.496,1.728,0.000,0.000,0.000,0.000
685,0.190,-0.020,1.496,1.726,0.000,0.000,0.000,0.000
686,0.186,-0.006,1.498,1.726,0.000,0.000,0.000,0.000
687,0.192,0.012,1.496,1.726,0.000,0.000,0.000,0.000
688,0.194,0.010,1.498,1.728,0.000,0.000,0.000,0.000
689,0.198,0.010,1.498,1.726,0.000,0.000,0.000,0.000
690,0.200,0.006,1.496,1.728,0.000,0.000,0.000,0.000
691,0.200,0.004,1.496,1.724,0.000,0.000,0.000,0.000
692,0.202,0.002,1.496,1.728,0.000,0.000,0.000,0.000
693,0.202,0.002,1.496,1.726,0.000,0.000,0.000,0.000
694,0.200,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
695,0.200,0.002,1.498,1.726,0.000,0.000,0.000,0.000
696,0.200,0.002,1.496,1.726,0.000,0.000,0.000,0.000
697,0.200,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
698,0.198,0.004,1.496,1.726,0.000,0.000,0.000,0.000
699,0.202,0.004,1.498,1.724,0.000,0.000,0.000,0.000
700,0.200,0.002,1.496,1.728,0.000,0.000,0.000,0.000
701,0.202,0.006,1.494,1.726,0.000,0.000,0.000,0.000
702,0.196,-0.018,1.496,1.726,0.000,0.000,0.000,0.000
703,0.188,-0.016,1.498,1.726,0.000,0.000,0.000,0.000
704,0.188,0.006,1.492,1.728,0.000,0.000,0.000,0.000
705,0.194,0.010,1.496,1.728,0.000,0.000,0.000,0.000
706,0.198,0.014,1.496,1.728,0.000,0.000,0.000,0.000
707,0.202,0.016,1.496,1.726,0.000,0.000,0.000,0.000
708,0.204,0.002,1.500,1.728,0.000,0.000,0.000,0.000
709,0.200,-0.008,1.496,1.724,0.000,0.000,0.000,0.000
710,0.186,-0.038,1.496,1.726,0.000,0.000,0.000,0.000
711,0.176,-0.018,1.496,1.726,0.000,0.000,0.000,0.000
712,0.182,0.018,1.496,1.730,0.000,0.000,0.000,0.000
713,0.194,0.024,1.496,1.726,0.000,0.000,0.000,0.000
714,0.200,0.016,1.498,1.726,0.000,0.000,0.000,0.000
715,0.202,0.008,1.496,1.726,0.000,0.000,0.000,0.000
716,0.202,0.004,1.498,1.726,0.000,0.000,0.000,0.000
717,0.204,0.000,1.496,1.728,0.000,0.000,0.000,0.000
718,0.202,0.002,1.498,1.728,0.000,0.000,0.000,0.000
719,0.202,0.002,1.500,1.726,0.000,0.000,0.000,0.000
720,0.198,0.002,1.496,1.726,0.000,0.000,0.000,0.000
721,0.198,-0.010,1.498,1.726,0.000,0.000,0.000,0.000
722,0.192,-0.006,1.498,1.726,0.000,0.000,0.000,0.000
723,0.192,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
724,0.194,0.000,1.496,1.728,0.000,0.000,0.000,0.000
725,0.196,0.008,1.496,1.730,0.000,0.000,0.000,0.000
726,0.198,0.006,1.496,1.726,0.000,0.000,0.000,0.000
727,0.194,-0.008,1.496,1.726,0.000,0.000,0.000,0.000
728,0.192,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
729,0.196,0.006,1.496,1.726,0.000,0.000,0.000,0.000
730,0.196,0.006,1.496,1.726,0.000,0.000,0.000,0.000
731,0.196,-0.002,1.500,1.726,0.000,0.000,0.000,0.000
732,0.184,-0.036,1.498,1.726,0.000,0.000,0.000,0.000
733,0.168,-0.034,1.498,1.726,0.000,0.000,0.000,0.000
734,0.170,0.004,1.496,1.726,0.000,0.000,0.000,0.000
735,0.178,0.022,1.496,1.728,0.000,0.000,0.000,0.000
736,0.184,0.014,1.496,1.728,0.000,0.000,0.000,0.000
737,0.186,0.006,1.496,1.728,0.000,0.000,0.000,0.000
738,0.182,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
739,0.178,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
740,0.180,0.004,1.496,1.726,0.000,0.000,0.000,0.000
741,0.184,0.010,1.496,1.728,0.000,0.000,0.000,0.000
742,0.182,-0.002,1.498,1.728,0.000,0.000,0.000,0.000
743,0.182,0.002,1.496,1.726,0.000,0.000,0.000,0.000
744,0.184,0.000,1.496,1.726,0.000,0.000,0.000,0.000
745,0.180,-0.008,1.496,1.726,0.000,0.000,0.000,0.000
746,0.178,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
747,0.182,0.006,1.498,1.724,0.000,0.000,0.000,0.000
748,0.182,0.004,1.496,1.726,0.000,0.000,0.000,0.000
749,0.184,0.004,1.498,1.726,0.000,0.000,0.000,0.000
750,0.186,0.006,1.498,1.728,0.000,0.000,0.000,0.000
751,0.184,0.004,1.496,1.726,0.000,0.000,0.000,0.000
752,0.184,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
753,0.184,0.004,1.498,1.726,0.000,0.000,0.000,0.000
754,0.186,0.004,1.498,1.726,0.000,0.000,0.000,0.000
755,0.182,-0.014,1.496,1.728,0.000,0.000,0.000,0.000
756,0.160,-0.054,1.496,1.728,0.000,0.000,0.000,0.000
757,0.154,-0.014,1.498,1.728,0.000,0.000,0.000,0.000
758,0.164,0.020,1.498,1.726,0.000,0.000,0.000,0.000
759,0.172,0.026,1.498,1.728,0.000,0.000,0.000,0.000
760,0.180,0.020,1.498,1.726,0.000,0.000,0.000,0.000
761,0.184,0.010,1.496,1.728,0.000,0.000,0.000,0.000
762,0.188,0.012,1.494,1.728,0.000,0.000,0.000,0.000
763,0.186,-0.002,1.498,1.728,0.000,0.000,0.000,0.000
764,0.184,0.000,1.498,1.726,0.000,0.000,0.000,0.000
765,0.186,0.008,1.498,1.726,0.000,0.000,0.000,0.000
766,0.186,0.006,1.498,1.728,0.000,0.000,0.000,0.000
767,0.190,0.006,1.498,1.726,0.000,0.000,0.000,0.000
768,0.190,0.000,1.496,1.728,0.000,0.000,0.000,0.000
769,0.186,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
770,0.178,-0.016,1.496,1.726,0.000,0.000,0.000,0.000
771,0.180,0.002,1.498,1.726,0.000,0.000,0.000,0.000
772,0.184,0.010,1.508,1.726,0.000,0.000,0.000,0.000
773,0.186,0.010,1.498,1.724,0.000,0.000,0.000,0.000
774,0.188,0.006,1.496,1.726,0.000,0.000,0.000,0.000
775,0.192,0.010,1.496,1.724,0.000,0.000,0.000,0.000
776,0.192,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
777,0.178,-0.034,1.498,1.726,0.000,0.000,0.000,0.000
778,0.156,-0.058,1.496,1.726,0.000,0.000,0.000,0.000
779,0.154,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
780,0.166,0.030,1.496,1.726,0.000,0.000,0.000,0.000
781,0.176,0.030,1.496,1.726,0.000,0.000,0.000,0.000
782,0.180,0.016,1.498,1.726,0.000,0.000,0.000,0.000
783,0.182,0.008,1.498,1.728,0.000,0.000,0.000,0.000
784,0.184,0.006,1.498,1.728,0.000,0.000,0.000,0.000
785,0.186,0.004,1.496,1.726,0.000,0.000,0.000,0.000
786,0.186,0.000,1.496,1.724,0.000,0.000,0.000,0.000
787,0.184,0.000,1.494,1.724,0.000,0.000,0.000,0.000
788,0.182,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
789,0.186,0.004,1.496,1.726,0.000,0.000,0.000,0.000
790,0.186,0.002,1.500,1.728,0.000,0.000,0.000,0.000
791,0.182,0.002,1.498,1.726,0.000,0.000,0.000,0.000
792,0.174,-0.024,1.496,1.726,0.000,0.000,0.000,0.000
793,0.164,-0.026,1.496,1.726,0.000,0.000,0.000,0.000
794,0.164,0.000,1.496,1.726,0.000,0.000,0.000,0.000
795,0.168,0.012,1.496,1.726,0.000,0.000,0.000,0.000
796,0.170,0.010,1.496,1.728,0.000,0.000,0.000,0.000
797,0.174,0.004,1.496,1.726,0.000,0.000,0.000,0.000
798,0.176,0.010,1.496,1.726,0.000,0.000,0.000,0.000
799,0.182,0.002,1.496,1.728,0.000,0.000,0.000,0.000
800,0.176,0.000,1.498,1.728,0.000,0.000,0.000,0.000
801,0.174,0.004,1.496,1.728,0.000,0.000,0.000,0.000
802,0.178,0.004,1.496,1.728,0.000,0.000,0.000,0.000
803,0.180,0.004,1.498,1.724,0.000,0.000,0.000,0.000
