Filetype,Mod-002
Title,
Name,
Date,2025-07-31
Begin,16:34:26
End,16:56:19
Time Range, 0:21:53
Comment,


Measurement Record
Time_Sec,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
399,0.270,0.026,1.496,1.728,0.000,0.000,0.000,0.000
400,0.314,0.140,1.496,1.726,0.000,0.000,0.000,0.000
401,0.362,0.120,1.496,1.726,0.000,0.000,0.000,0.000
402,0.376,0.056,1.496,1.726,0.000,0.000,0.000,0.000
403,0.390,0.050,1.496,1.728,0.000,0.000,0.000,0.000
404,0.396,0.024,1.498,1.726,0.000,0.000,0.000,0.000
405,0.398,0.008,1.496,1.726,0.000,0.000,0.000,0.000
406,0.400,0.010,1.494,1.726,0.000,0.000,0.000,0.000
407,0.400,0.006,1.496,1.724,0.000,0.000,0.000,0.000
408,0.406,0.022,1.496,1.728,0.000,0.000,0.000,0.000
409,0.430,0.062,1.498,1.728,0.000,0.000,0.000,0.000
410,0.418,-0.024,1.498,1.728,0.000,0.000,0.000,0.000
411,0.422,0.014,1.496,1.726,0.000,0.000,0.000,0.000
412,0.428,0.024,1.496,1.726,0.000,0.000,0.000,0.000
413,0.432,0.008,1.496,1.724,0.000,0.000,0.000,0.000
414,0.428,0.000,1.500,1.726,0.000,0.000,0.000,0.000
415,0.428,0.000,1.496,1.726,0.000,0.000,0.000,0.000
416,0.428,-0.002,1.498,1.728,0.000,0.000,0.000,0.000
417,0.426,-0.006,1.494,1.726,0.000,0.000,0.000,0.000
418,0.422,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
419,0.420,-0.008,1.494,1.724,0.000,0.000,0.000,0.000
420,0.414,-0.012,1.496,1.726,0.000,0.000,0.000,0.000
421,0.410,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
422,0.410,-0.002,1.496,1.724,0.000,0.000,0.000,0.000
423,0.408,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
424,0.404,-0.010,1.496,1.728,0.000,0.000,0.000,0.000
425,0.400,-0.010,1.496,1.726,0.000,0.000,0.000,0.000
426,0.396,-0.010,1.496,1.726,0.000,0.000,0.000,0.000
427,0.390,-0.012,1.494,1.726,0.000,0.000,0.000,0.000
428,0.386,-0.012,1.496,1.724,0.000,0.000,0.000,0.000
429,0.382,-0.012,1.498,1.726,0.000,0.000,0.000,0.000
430,0.378,-0.012,1.498,1.726,0.000,0.000,0.000,0.000
431,0.370,-0.014,1.496,1.726,0.000,0.000,0.000,0.000
432,0.368,-0.014,1.498,1.728,0.000,0.000,0.000,0.000
433,0.364,-0.012,1.496,1.726,0.000,0.000,0.000,0.000
434,0.356,-0.016,1.498,1.726,0.000,0.000,0.000,0.000
435,0.352,-0.014,1.498,1.726,0.000,0.000,0.000,0.000
436,0.346,-0.016,1.496,1.728,0.000,0.000,0.000,0.000
437,0.342,-0.014,1.496,1.726,0.000,0.000,0.000,0.000
438,0.336,-0.016,1.496,1.726,0.000,0.000,0.000,0.000
439,0.330,-0.014,1.496,1.724,0.000,0.000,0.000,0.000
440,0.324,-0.010,1.496,1.728,0.000,0.000,0.000,0.000
441,0.322,-0.008,1.496,1.724,0.000,0.000,0.000,0.000
442,0.320,-0.012,1.496,1.728,0.000,0.000,0.000,0.000
443,0.314,-0.018,1.498,1.726,0.000,0.000,0.000,0.000
444,0.302,-0.018,1.496,1.728,0.000,0.000,0.000,0.000
445,0.304,-0.008,1.496,1.726,0.000,0.000,0.000,0.000
446,0.310,0.020,1.498,1.726,0.000,0.000,0.000,0.000
447,0.332,0.054,1.496,1.726,0.000,0.000,0.000,0.000
448,0.340,0.024,1.496,1.724,0.000,0.000,0.000,0.000
449,0.340,0.006,1.498,1.724,0.000,0.000,0.000,0.000
450,0.340,0.000,1.496,1.726,0.000,0.000,0.000,0.000
451,0.338,-0.004,1.498,1.726,0.000,0.000,0.000,0.000
452,0.338,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
453,0.336,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
454,0.334,-0.008,1.500,1.728,0.000,0.000,0.000,0.000
455,0.330,-0.010,1.498,1.728,0.000,0.000,0.000,0.000
456,0.328,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
457,0.326,-0.006,1.498,1.726,0.000,0.000,0.000,0.000
458,0.324,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
459,0.326,0.004,1.498,1.726,0.000,0.000,0.000,0.000
460,0.324,0.006,1.496,1.726,0.000,0.000,0.000,0.000
461,0.328,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
462,0.322,-0.008,1.494,1.728,0.000,0.000,0.000,0.000
463,0.322,-0.008,1.496,1.726,0.000,0.000,0.000,0.000
464,0.318,-0.004,1.496,1.724,0.000,0.000,0.000,0.000
465,0.322,0.012,1.500,1.726,0.000,0.000,0.000,0.000
466,0.328,0.016,1.498,1.724,0.000,0.000,0.000,0.000
467,0.330,0.004,1.496,1.726,0.000,0.000,0.000,0.000
468,0.328,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
469,0.326,-0.006,1.498,1.726,0.000,0.000,0.000,0.000
470,0.322,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
471,0.322,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
472,0.318,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
473,0.314,-0.010,1.496,1.726,0.000,0.000,0.000,0.000
474,0.310,-0.008,1.498,1.726,0.000,0.000,0.000,0.000
475,0.310,-0.004,1.496,1.724,0.000,0.000,0.000,0.000
476,0.310,0.000,1.496,1.726,0.000,0.000,0.000,0.000
477,0.310,0.004,1.496,1.724,0.000,0.000,0.000,0.000
478,0.308,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
479,0.306,-0.006,1.502,1.724,0.000,0.000,0.000,0.000
480,0.304,-0.008,1.498,1.728,0.000,0.000,0.000,0.000
481,0.300,-0.010,1.496,1.726,0.000,0.000,0.000,0.000
482,0.296,-0.012,1.496,1.726,0.000,0.000,0.000,0.000
483,0.294,-0.008,1.494,1.726,0.000,0.000,0.000,0.000
484,0.290,-0.012,1.498,1.726,0.000,0.000,0.000,0.000
485,0.288,-0.004,1.494,1.728,0.000,0.000,0.000,0.000
486,0.296,0.022,1.496,1.728,0.000,0.000,0.000,0.000
487,0.306,0.028,1.496,1.726,0.000,0.000,0.000,0.000
488,0.310,0.020,1.498,1.726,0.000,0.000,0.000,0.000
489,0.324,0.038,1.494,1.726,0.000,0.000,0.000,0.000
490,0.328,0.012,1.496,1.726,0.000,0.000,0.000,0.000
491,0.326,0.002,1.498,1.726,0.000,0.000,0.000,0.000
492,0.326,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
493,0.324,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
494,0.322,-0.006,1.494,1.728,0.000,0.000,0.000,0.000
495,0.320,-0.006,1.504,1.726,0.000,0.000,0.000,0.000
496,0.318,-0.008,1.498,1.728,0.000,0.000,0.000,0.000
497,0.314,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
498,0.310,-0.010,1.496,1.726,0.000,0.000,0.000,0.000
499,0.306,-0.008,1.496,1.726,0.000,0.000,0.000,0.000
500,0.304,-0.006,1.496,1.728,0.000,0.000,0.000,0.000
501,0.300,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
502,0.298,-0.008,1.496,1.726,0.000,0.000,0.000,0.000
503,0.294,-0.010,1.498,1.726,0.000,0.000,0.000,0.000
504,0.290,-0.006,1.496,1.724,0.000,0.000,0.000,0.000
505,0.290,-0.002,1.494,1.726,0.000,0.000,0.000,0.000
506,0.286,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
507,0.286,-0.004,1.496,1.728,0.000,0.000,0.000,0.000
508,0.284,-0.004,1.498,1.726,0.000,0.000,0.000,0.000
509,0.282,-0.006,1.496,1.724,0.000,0.000,0.000,0.000
510,0.278,-0.010,1.496,1.726,0.000,0.000,0.000,0.000
511,0.272,-0.010,1.498,1.726,0.000,0.000,0.000,0.000
512,0.276,0.006,1.496,1.726,0.000,0.000,0.000,0.000
513,0.282,0.014,1.496,1.726,0.000,0.000,0.000,0.000
514,0.282,0.002,1.496,1.724,0.000,0.000,0.000,0.000
515,0.280,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
516,0.278,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
517,0.274,-0.006,1.498,1.726,0.000,0.000,0.000,0.000
518,0.272,-0.004,1.494,1.726,0.000,0.000,0.000,0.000
519,0.270,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
520,0.270,0.004,1.494,1.726,0.000,0.000,0.000,0.000
521,0.278,0.016,1.498,1.726,0.000,0.000,0.000,0.000
522,0.280,0.004,1.496,1.726,0.000,0.000,0.000,0.000
523,0.278,-0.004,1.496,1.724,0.000,0.000,0.000,0.000
524,0.276,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
525,0.276,0.002,1.496,1.724,0.000,0.000,0.000,0.000
526,0.276,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
527,0.272,-0.006,1.496,1.724,0.000,0.000,0.000,0.000
528,0.268,-0.008,1.498,1.728,0.000,0.000,0.000,0.000
529,0.266,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
530,0.268,0.008,1.496,1.726,0.000,0.000,0.000,0.000
531,0.274,0.012,1.496,1.724,0.000,0.000,0.000,0.000
532,0.274,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
533,0.270,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
534,0.266,-0.010,1.496,1.726,0.000,0.000,0.000,0.000
535,0.264,-0.008,1.496,1.726,0.000,0.000,0.000,0.000
536,0.260,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
537,0.260,-0.002,1.498,1.724,0.000,0.000,0.000,0.000
538,0.260,0.000,1.498,1.726,0.000,0.000,0.000,0.000
539,0.258,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
540,0.256,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
541,0.254,0.000,1.496,1.726,0.000,0.000,0.000,0.000
542,0.254,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
543,0.256,0.002,1.496,1.728,0.000,0.000,0.000,0.000
544,0.252,-0.004,1.494,1.726,0.000,0.000,0.000,0.000
545,0.252,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
546,0.254,0.006,1.504,1.728,0.000,0.000,0.000,0.000
547,0.262,0.018,1.498,1.726,0.000,0.000,0.000,0.000
548,0.266,0.010,1.496,1.726,0.000,0.000,0.000,0.000
549,0.264,0.000,1.496,1.728,0.000,0.000,0.000,0.000
550,0.262,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
551,0.258,0.000,1.496,1.728,0.000,0.000,0.000,0.000
552,0.264,0.014,1.496,1.726,0.000,0.000,0.000,0.000
553,0.298,0.092,1.498,1.726,0.000,0.000,0.000,0.000
554,0.312,0.042,1.494,1.728,0.000,0.000,0.000,0.000
555,0.324,0.046,1.496,1.728,0.000,0.000,0.000,0.000
556,0.344,0.054,1.496,1.726,0.000,0.000,0.000,0.000
557,0.356,0.038,1.496,1.726,0.000,0.000,0.000,0.000
558,0.360,0.024,1.496,1.726,0.000,0.000,0.000,0.000
559,0.370,0.032,1.496,1.728,0.000,0.000,0.000,0.000
560,0.378,0.024,1.496,1.726,0.000,0.000,0.000,0.000
561,0.380,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
562,0.362,-0.026,1.498,1.726,0.000,0.000,0.000,0.000
563,0.382,0.052,1.496,1.726,0.000,0.000,0.000,0.000
564,0.402,0.054,1.496,1.726,0.000,0.000,0.000,0.000
565,0.408,0.024,1.496,1.726,0.000,0.000,0.000,0.000
566,0.412,0.016,1.496,1.726,0.000,0.000,0.000,0.000
567,0.414,0.008,1.496,1.726,0.000,0.000,0.000,0.000
568,0.414,0.008,1.498,1.726,0.000,0.000,0.000,0.000
569,0.416,0.006,1.496,1.726,0.000,0.000,0.000,0.000
570,0.422,0.014,1.496,1.728,0.000,0.000,0.000,0.000
571,0.418,0.000,1.498,1.728,0.000,0.000,0.000,0.000
572,0.416,-0.008,1.496,1.730,0.000,0.000,0.000,0.000
573,0.418,0.010,1.498,1.724,0.000,0.000,0.000,0.000
574,0.424,0.012,1.496,1.726,0.000,0.000,0.000,0.000
575,0.416,-0.012,1.494,1.726,0.000,0.000,0.000,0.000
576,0.414,0.000,1.496,1.726,0.000,0.000,0.000,0.000
577,0.414,-0.002,1.496,1.728,0.000,0.000,0.000,0.000
578,0.410,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
579,0.412,0.006,1.498,1.726,0.000,0.000,0.000,0.000
580,0.422,0.018,1.496,1.728,0.000,0.000,0.000,0.000
581,0.408,-0.030,1.498,1.728,0.000,0.000,0.000,0.000
582,0.406,0.000,1.498,1.726,0.000,0.000,0.000,0.000
583,0.408,0.002,1.496,1.726,0.000,0.000,0.000,0.000
584,0.406,0.004,1.498,1.730,0.000,0.000,0.000,0.000
585,0.412,0.014,1.496,1.726,0.000,0.000,0.000,0.000
586,0.406,-0.022,1.496,1.726,0.000,0.000,0.000,0.000
587,0.404,-0.006,1.494,1.724,0.000,0.000,0.000,0.000
588,0.404,0.004,1.496,1.726,0.000,0.000,0.000,0.000
589,0.406,0.006,1.496,1.726,0.000,0.000,0.000,0.000
590,0.406,0.002,1.498,1.728,0.000,0.000,0.000,0.000
591,0.406,0.000,1.496,1.726,0.000,0.000,0.000,0.000
592,0.406,-0.004,1.498,1.728,0.000,0.000,0.000,0.000
593,0.404,0.002,1.498,1.726,0.000,0.000,0.000,0.000
594,0.404,0.000,1.494,1.728,0.000,0.000,0.000,0.000
595,0.402,-0.002,1.496,1.728,0.000,0.000,0.000,0.000
596,0.400,-0.024,1.498,1.726,0.000,0.000,0.000,0.000
597,0.350,-0.102,1.496,1.728,0.000,0.000,0.000,0.000
598,0.370,0.042,1.496,1.726,0.000,0.000,0.000,0.000
599,0.394,0.060,1.496,1.726,0.000,0.000,0.000,0.000
600,0.406,0.034,1.496,1.728,0.000,0.000,0.000,0.000
601,0.410,0.014,1.498,1.726,0.000,0.000,0.000,0.000
602,0.416,0.020,1.498,1.728,0.000,0.000,0.000,0.000
603,0.412,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
604,0.410,0.000,1.496,1.726,0.000,0.000,0.000,0.000
605,0.412,0.004,1.498,1.726,0.000,0.000,0.000,0.000
606,0.412,0.002,1.496,1.726,0.000,0.000,0.000,0.000
607,0.412,0.000,1.496,1.726,0.000,0.000,0.000,0.000
608,0.414,0.014,1.498,1.726,0.000,0.000,0.000,0.000
609,0.410,-0.020,1.496,1.726,0.000,0.000,0.000,0.000
610,0.404,-0.010,1.496,1.726,0.000,0.000,0.000,0.000
611,0.406,0.006,1.498,1.726,0.000,0.000,0.000,0.000
612,0.408,0.004,1.498,1.726,0.000,0.000,0.000,0.000
613,0.410,0.010,1.494,1.728,0.000,0.000,0.000,0.000
614,0.394,-0.076,1.496,1.726,0.000,0.000,0.000,0.000
615,0.328,-0.126,1.494,1.728,0.000,0.000,0.000,0.000
616,0.360,0.066,1.494,1.726,0.000,0.000,0.000,0.000
617,0.392,0.080,1.498,1.728,0.000,0.000,0.000,0.000
618,0.410,0.048,1.496,1.728,0.000,0.000,0.000,0.000
619,0.416,0.024,1.496,1.726,0.000,0.000,0.000,0.000
620,0.418,0.010,1.496,1.728,0.000,0.000,0.000,0.000
621,0.418,0.004,1.496,1.724,0.000,0.000,0.000,0.000
622,0.418,0.008,1.496,1.724,0.000,0.000,0.000,0.000
623,0.420,0.006,1.496,1.726,0.000,0.000,0.000,0.000
624,0.418,-0.002,1.496,1.728,0.000,0.000,0.000,0.000
625,0.418,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
626,0.414,-0.008,1.498,1.726,0.000,0.000,0.000,0.000
627,0.412,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
628,0.412,0.000,1.496,1.726,0.000,0.000,0.000,0.000
629,0.410,0.002,1.496,1.726,0.000,0.000,0.000,0.000
630,0.414,0.006,1.496,1.728,0.000,0.000,0.000,0.000
631,0.412,-0.002,1.494,1.726,0.000,0.000,0.000,0.000
632,0.410,-0.004,1.496,1.724,0.000,0.000,0.000,0.000
633,0.408,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
634,0.408,0.004,1.498,1.726,0.000,0.000,0.000,0.000
635,0.414,0.012,1.498,1.728,0.000,0.000,0.000,0.000
636,0.410,-0.006,1.498,1.726,0.000,0.000,0.000,0.000
637,0.410,-0.002,1.496,1.728,0.000,0.000,0.000,0.000
638,0.408,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
639,0.406,-0.004,1.498,1.726,0.000,0.000,0.000,0.000
640,0.404,-0.008,1.498,1.728,0.000,0.000,0.000,0.000
641,0.400,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
642,0.398,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
643,0.398,0.000,1.494,1.726,0.000,0.000,0.000,0.000
644,0.398,0.000,1.498,1.726,0.000,0.000,0.000,0.000
645,0.398,-0.002,1.496,1.728,0.000,0.000,0.000,0.000
646,0.404,0.018,1.496,1.726,0.000,0.000,0.000,0.000
647,0.408,0.012,1.498,1.728,0.000,0.000,0.000,0.000
648,0.406,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
649,0.406,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
650,0.404,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
651,0.402,-0.004,1.498,1.724,0.000,0.000,0.000,0.000
652,0.400,0.000,1.496,1.724,0.000,0.000,0.000,0.000
653,0.400,0.000,1.498,1.726,0.000,0.000,0.000,0.000
654,0.400,0.006,1.496,1.726,0.000,0.000,0.000,0.000
655,0.408,0.016,1.496,1.728,0.000,0.000,0.000,0.000
656,0.388,-0.046,1.498,1.726,0.000,0.000,0.000,0.000
657,0.392,0.012,1.496,1.726,0.000,0.000,0.000,0.000
658,0.400,0.018,1.494,1.728,0.000,0.000,0.000,0.000
659,0.402,0.010,1.496,1.724,0.000,0.000,0.000,0.000
660,0.404,0.010,1.496,1.728,0.000,0.000,0.000,0.000
661,0.410,0.012,1.496,1.728,0.000,0.000,0.000,0.000
662,0.346,-0.188,1.498,1.728,0.000,0.000,0.000,0.000
663,0.328,-0.020,1.496,1.724,0.000,0.000,0.000,0.000
664,0.374,0.100,1.494,1.728,0.000,0.000,0.000,0.000
665,0.398,0.070,1.498,1.728,0.000,0.000,0.000,0.000
666,0.406,0.030,1.494,1.724,0.000,0.000,0.000,0.000
667,0.410,0.014,1.496,1.726,0.000,0.000,0.000,0.000
668,0.412,0.010,1.494,1.726,0.000,0.000,0.000,0.000
669,0.414,0.006,1.496,1.726,0.000,0.000,0.000,0.000
670,0.416,0.004,1.496,1.726,0.000,0.000,0.000,0.000
671,0.412,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
672,0.408,-0.004,1.498,1.728,0.000,0.000,0.000,0.000
673,0.408,-0.008,1.498,1.728,0.000,0.000,0.000,0.000
674,0.408,0.006,1.496,1.728,0.000,0.000,0.000,0.000
675,0.408,-0.008,1.496,1.726,0.000,0.000,0.000,0.000
676,0.404,-0.006,1.504,1.726,0.000,0.000,0.000,0.000
677,0.402,-0.006,1.494,1.726,0.000,0.000,0.000,0.000
678,0.400,-0.006,1.496,1.728,0.000,0.000,0.000,0.000
679,0.400,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
680,0.400,-0.002,1.496,1.730,0.000,0.000,0.000,0.000
681,0.396,-0.006,1.496,1.728,0.000,0.000,0.000,0.000
682,0.392,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
683,0.400,0.026,1.498,1.726,0.000,0.000,0.000,0.000
684,0.390,-0.044,1.498,1.726,0.000,0.000,0.000,0.000
685,0.370,-0.032,1.494,1.728,0.000,0.000,0.000,0.000
686,0.384,0.030,1.498,1.724,0.000,0.000,0.000,0.000
687,0.394,0.024,1.492,1.724,0.000,0.000,0.000,0.000
688,0.396,0.008,1.496,1.726,0.000,0.000,0.000,0.000
689,0.396,0.002,1.498,1.726,0.000,0.000,0.000,0.000
690,0.396,0.002,1.498,1.726,0.000,0.000,0.000,0.000
691,0.394,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
692,0.394,0.000,1.496,1.728,0.000,0.000,0.000,0.000
693,0.396,0.004,1.494,1.726,0.000,0.000,0.000,0.000
694,0.398,0.008,1.496,1.726,0.000,0.000,0.000,0.000
695,0.398,0.000,1.496,1.726,0.000,0.000,0.000,0.000
696,0.394,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
697,0.394,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
698,0.388,-0.052,1.496,1.726,0.000,0.000,0.000,0.000
699,0.194,-0.504,1.496,1.726,0.000,0.000,0.000,0.000
700,0.126,-0.214,1.496,1.726,0.000,0.000,0.000,0.000
701,0.130,-0.054,1.498,1.728,0.000,0.000,0.000,0.000
702,0.104,-0.068,1.494,1.726,0.000,0.000,0.000,0.000
703,0.122,0.030,1.496,1.726,0.000,0.000,0.000,0.000
704,0.116,-0.028,1.496,1.726,0.000,0.000,0.000,0.000
705,0.128,0.046,1.496,1.724,0.000,0.000,0.000,0.000
706,0.186,0.158,1.496,1.726,0.000,0.000,0.000,0.000
707,0.248,0.176,1.496,1.726,0.000,0.000,0.000,0.000
708,0.296,0.152,1.496,1.726,0.000,0.000,0.000,0.000
709,0.328,0.106,1.496,1.726,0.000,0.000,0.000,0.000
710,0.342,0.052,1.498,1.728,0.000,0.000,0.000,0.000
711,0.360,0.066,1.494,1.728,0.000,0.000,0.000,0.000
712,0.384,0.076,1.496,1.728,0.000,0.000,0.000,0.000
713,0.408,0.070,1.494,1.726,0.000,0.000,0.000,0.000
714,0.312,-0.318,1.496,1.726,0.000,0.000,0.000,0.000
715,0.156,-0.342,1.496,1.724,0.000,0.000,0.000,0.000
716,0.192,0.052,1.498,1.726,0.000,0.000,0.000,0.000
717,0.268,0.184,1.496,1.728,0.000,0.000,0.000,0.000
718,0.326,0.174,1.496,1.724,0.000,0.000,0.000,0.000
719,0.370,0.122,1.496,1.728,0.000,0.000,0.000,0.000
720,0.392,0.078,1.496,1.728,0.000,0.000,0.000,0.000
721,0.402,0.054,1.498,1.728,0.000,0.000,0.000,0.000
722,0.414,0.036,1.498,1.726,0.000,0.000,0.000,0.000
723,0.418,0.022,1.496,1.726,0.000,0.000,0.000,0.000
724,0.424,0.018,1.496,1.726,0.000,0.000,0.000,0.000
725,0.428,0.020,1.496,1.724,0.000,0.000,0.000,0.000
726,0.432,0.018,1.494,1.728,0.000,0.000,0.000,0.000
727,0.340,-0.316,1.496,1.726,0.000,0.000,0.000,0.000
728,0.184,-0.356,1.504,1.726,0.000,0.000,0.000,0.000
729,0.198,0.000,1.496,1.724,0.000,0.000,0.000,0.000
730,0.270,0.172,1.496,1.728,0.000,0.000,0.000,0.000
731,0.332,0.172,1.494,1.726,0.000,0.000,0.000,0.000
732,0.370,0.120,1.494,1.726,0.000,0.000,0.000,0.000
733,0.392,0.074,1.496,1.724,0.000,0.000,0.000,0.000
734,0.404,0.046,1.496,1.728,0.000,0.000,0.000,0.000
735,0.412,0.028,1.496,1.728,0.000,0.000,0.000,0.000
736,0.418,0.020,1.496,1.728,0.000,0.000,0.000,0.000
737,0.424,0.016,1.496,1.728,0.000,0.000,0.000,0.000
738,0.426,0.014,1.498,1.726,0.000,0.000,0.000,0.000
739,0.428,0.012,1.500,1.726,0.000,0.000,0.000,0.000
740,0.432,0.008,1.496,1.728,0.000,0.000,0.000,0.000
741,0.430,0.006,1.496,1.726,0.000,0.000,0.000,0.000
742,0.432,0.008,1.496,1.728,0.000,0.000,0.000,0.000
743,0.432,0.008,1.498,1.728,0.000,0.000,0.000,0.000
744,0.432,0.008,1.496,1.726,0.000,0.000,0.000,0.000
745,0.432,0.002,1.496,1.726,0.000,0.000,0.000,0.000
746,0.432,0.000,1.496,1.726,0.000,0.000,0.000,0.000
747,0.432,0.000,1.494,1.726,0.000,0.000,0.000,0.000
748,0.430,0.002,1.498,1.728,0.000,0.000,0.000,0.000
749,0.428,-0.004,1.498,1.728,0.000,0.000,0.000,0.000
750,0.426,-0.004,1.496,1.728,0.000,0.000,0.000,0.000
751,0.430,0.018,1.500,1.724,0.000,0.000,0.000,0.000
752,0.410,-0.092,1.496,1.726,0.000,0.000,0.000,0.000
753,0.360,-0.088,1.496,1.724,0.000,0.000,0.000,0.000
754,0.386,0.054,1.496,1.724,0.000,0.000,0.000,0.000
755,0.414,0.074,1.496,1.726,0.000,0.000,0.000,0.000
756,0.434,0.050,1.494,1.732,0.000,0.000,0.000,0.000
757,0.436,0.026,1.498,1.724,0.000,0.000,0.000,0.000
758,0.442,0.014,1.496,1.724,0.000,0.000,0.000,0.000
759,0.444,0.006,1.496,1.726,0.000,0.000,0.000,0.000
760,0.442,0.004,1.494,1.726,0.000,0.000,0.000,0.000
761,0.442,0.002,1.496,1.726,0.000,0.000,0.000,0.000
762,0.442,0.000,1.498,1.724,0.000,0.000,0.000,0.000
763,0.442,0.000,1.496,1.726,0.000,0.000,0.000,0.000
764,0.440,0.002,1.492,1.726,0.000,0.000,0.000,0.000
765,0.440,0.000,1.498,1.728,0.000,0.000,0.000,0.000
766,0.434,-0.002,1.496,1.728,0.000,0.000,0.000,0.000
767,0.438,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
768,0.434,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
769,0.430,-0.004,1.494,1.726,0.000,0.000,0.000,0.000
770,0.430,-0.008,1.498,1.726,0.000,0.000,0.000,0.000
771,0.426,-0.008,1.494,1.728,0.000,0.000,0.000,0.000
772,0.424,-0.008,1.496,1.728,0.000,0.000,0.000,0.000
773,0.418,-0.008,1.496,1.726,0.000,0.000,0.000,0.000
774,0.416,-0.008,1.496,1.726,0.000,0.000,0.000,0.000
775,0.414,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
776,0.412,-0.006,1.496,1.726,0.000,0.000,0.000,0.000
777,0.408,-0.006,1.498,1.728,0.000,0.000,0.000,0.000
778,0.406,-0.006,1.494,1.726,0.000,0.000,0.000,0.000
779,0.402,-0.008,1.496,1.726,0.000,0.000,0.000,0.000
780,0.398,-0.012,1.496,1.726,0.000,0.000,0.000,0.000
781,0.394,-0.012,1.496,1.728,0.000,0.000,0.000,0.000
782,0.396,0.012,1.496,1.726,0.000,0.000,0.000,0.000
783,0.400,0.008,1.496,1.726,0.000,0.000,0.000,0.000
784,0.398,-0.004,1.498,1.726,0.000,0.000,0.000,0.000
785,0.396,-0.006,1.496,1.728,0.000,0.000,0.000,0.000
786,0.396,-0.004,1.496,1.726,0.000,0.000,0.000,0.000
787,0.394,0.002,1.498,1.728,0.000,0.000,0.000,0.000
788,0.414,0.050,1.500,1.726,0.000,0.000,0.000,0.000
789,0.412,-0.002,1.496,1.728,0.000,0.000,0.000,0.000
790,0.414,0.008,1.498,1.726,0.000,0.000,0.000,0.000
791,0.420,0.010,1.496,1.724,0.000,0.000,0.000,0.000
792,0.418,0.004,1.498,1.728,0.000,0.000,0.000,0.000
793,0.416,-0.002,1.498,1.726,0.000,0.000,0.000,0.000
794,0.414,0.000,1.496,1.726,0.000,0.000,0.000,0.000
795,0.414,-0.004,1.498,1.726,0.000,0.000,0.000,0.000
796,0.416,0.004,1.494,1.726,0.000,0.000,0.000,0.000
797,0.416,-0.002,1.496,1.726,0.000,0.000,0.000,0.000
798,0.410,-0.006,1.496,1.728,0.000,0.000,0.000,0.000
799,0.408,-0.008,1.496,1.726,0.000,0.000,0.000,0.000
800,0.408,0.002,1.494,1.728,0.000,0.000,0.000,0.000
